frame,qx,qy,qz,qw
90,0.8268098942399084,0.009637270290460043,0.5623636713066119,0.006294680523195319
97,0.8322429087909723,0.007449054225757783,0.5543594265691085,0.0013705955830336455
98,0.8322429087909723,0.007449054225757783,0.5543594265691085,0.0013705955830336455
99,0.8322429087909723,0.007449054225757783,0.5543594265691085,0.0013705955830336455
100,0.8322429087909723,0.007449054225757783,0.5543594265691085,0.0013705955830336455
101,0.8322429087909723,0.007449054225757783,0.5543594265691085,0.0013705955830336455
102,0.8332169984279605,0.0063002022335827725,0.5529100437558234,-0.0004738105628978276
103,0.8332169984279605,0.0063002022335827725,0.5529100437558234,-0.0004738105628978276
104,0.8332169984279605,0.0063002022335827725,0.5529100437558234,-0.0004738105628978276
105,0.8332169984279605,0.0063002022335827725,0.5529100437558234,-0.0004738105628978276
106,0.8342796086406302,0.003335510118241478,0.5513313260617397,-0.0004217602300279775
107,0.8342796086406302,0.003335510118241478,0.5513313260617397,-0.0004217602300279775
108,0.8342796086406302,0.003335510118241478,0.5513313260617397,-0.0004217602300279775
109,0.8342796086406302,0.003335510118241478,0.5513313260617397,-0.0004217602300279775
110,0.8342796086406302,0.003335510118241478,0.5513313260617397,-0.0004217602300279775
111,0.8342796086406302,0.003335510118241478,0.5513313260617397,-0.0004217602300279775
112,0.8346131283178595,0.00260170182412298,0.5508304180959814,-8.767725442546015e-05
113,0.8346131283178595,0.00260170182412298,0.5508304180959814,-8.767725442546015e-05
114,0.8346131283178595,0.00260170182412298,0.5508304180959814,-8.767725442546015e-05
115,0.8346131283178595,0.00260170182412298,0.5508304180959814,-8.767725442546015e-05
116,0.8346131283178595,0.00260170182412298,0.5508304180959814,-8.767725442546015e-05
117,0.8333111149144004,0.0026404874710070233,0.5527906739277499,-0.002843308730754125
118,0.8333111149144004,0.0026404874710070233,0.5527906739277499,-0.002843308730754125
119,0.8333111149144004,0.0026404874710070233,0.5527906739277499,-0.002843308730754125
120,0.8333111149144004,0.0026404874710070233,0.5527906739277499,-0.002843308730754125
121,0.8333111149144004,0.0026404874710070233,0.5527906739277499,-0.002843308730754125
122,0.8333111149144004,0.0026404874710070233,0.5527906739277499,-0.002843308730754125
123,0.8336036306627871,0.002712665904945604,0.5523561513629152,-0.0005571723756602422
124,0.8336036306627871,0.002712665904945604,0.5523561513629152,-0.0005571723756602422
125,0.8336036306627871,0.002712665904945604,0.5523561513629152,-0.0005571723756602422
126,0.8336036306627871,0.002712665904945604,0.5523561513629152,-0.0005571723756602422
127,0.8336036306627871,0.002712665904945604,0.5523561513629152,-0.0005571723756602422
128,0.8336036306627871,0.002712665904945604,0.5523561513629152,-0.0005571723756602422
129,0.8316243730386842,0.0020597383970483566,0.5553333666344656,-0.001229450357371615
130,0.8316243730386842,0.0020597383970483566,0.5553333666344656,-0.001229450357371615
131,0.8316243730386842,0.0020597383970483566,0.5553333666344656,-0.001229450357371615
132,0.8316243730386842,0.0020597383970483566,0.5553333666344656,-0.001229450357371615
133,0.8316243730386842,0.0020597383970483566,0.5553333666344656,-0.001229450357371615
134,0.8316243730386842,0.0020597383970483566,0.5553333666344656,-0.001229450357371615
135,0.8316243730386842,0.0020597383970483566,0.5553333666344656,-0.001229450357371615
136,0.829567113211154,0.0016827931607073813,0.5584041873599501,-0.0005800211758664535
137,0.829567113211154,0.0016827931607073813,0.5584041873599501,-0.0005800211758664535
138,0.829567113211154,0.0016827931607073813,0.5584041873599501,-0.0005800211758664535
139,0.829567113211154,0.0016827931607073813,0.5584041873599501,-0.0005800211758664535
140,0.829567113211154,0.0016827931607073813,0.5584041873599501,-0.0005800211758664535
141,0.829567113211154,0.0016827931607073813,0.5584041873599501,-0.0005800211758664535
142,0.8276075501934809,0.0011258222193500336,0.5613060035805859,-0.0002138491681353119
143,0.8276075501934809,0.0011258222193500336,0.5613060035805859,-0.0002138491681353119
144,0.8276075501934809,0.0011258222193500336,0.5613060035805859,-0.0002138491681353119
145,0.8276075501934809,0.0011258222193500336,0.5613060035805859,-0.0002138491681353119
146,0.8276075501934809,0.0011258222193500336,0.5613060035805859,-0.0002138491681353119
147,0.8257731481625316,0.0008527604482013536,0.56400159832044,0.00042150367583379994
148,0.8257731481625316,0.0008527604482013536,0.56400159832044,0.00042150367583379994
149,0.8257731481625316,0.0008527604482013536,0.56400159832044,0.00042150367583379994
150,0.8257731481625316,0.0008527604482013536,0.56400159832044,0.00042150367583379994
151,0.8257731481625316,0.0008527604482013536,0.56400159832044,0.00042150367583379994
152,0.8257731481625316,0.0008527604482013536,0.56400159832044,0.00042150367583379994
153,0.8228492404439579,-0.0003862955408026173,0.5682537316318896,-0.002583556267852977
154,0.8228492404439579,-0.0003862955408026173,0.5682537316318896,-0.002583556267852977
155,0.8228492404439579,-0.0003862955408026173,0.5682537316318896,-0.002583556267852977
156,0.8228492404439579,-0.0003862955408026173,0.5682537316318896,-0.002583556267852977
157,0.8228492404439579,-0.0003862955408026173,0.5682537316318896,-0.002583556267852977
158,0.8228492404439579,-0.0003862955408026173,0.5682537316318896,-0.002583556267852977
159,0.8228492404439579,-0.0003862955408026173,0.5682537316318896,-0.002583556267852977
160,0.8346900063195771,-0.0070461762948455485,-0.5505480298181009,0.011824196093347165
161,0.8346900063195771,-0.0070461762948455485,-0.5505480298181009,0.011824196093347165
162,0.8346900063195771,-0.0070461762948455485,-0.5505480298181009,0.011824196093347165
163,0.8346900063195771,-0.0070461762948455485,-0.5505480298181009,0.011824196093347165
164,0.8323247001785412,-0.013746049408627593,-0.5539940979637932,0.01171234475415652
165,0.8323247001785412,-0.013746049408627593,-0.5539940979637932,0.01171234475415652
166,0.8323247001785412,-0.013746049408627593,-0.5539940979637932,0.01171234475415652
167,0.8323247001785412,-0.013746049408627593,-0.5539940979637932,0.01171234475415652
168,0.8323247001785412,-0.013746049408627593,-0.5539940979637932,0.01171234475415652
169,0.8323247001785412,-0.013746049408627593,-0.5539940979637932,0.01171234475415652
170,0.8323247001785412,-0.013746049408627593,-0.5539940979637932,0.01171234475415652
171,0.8290542874919977,-0.015891134217777155,-0.5586572272124293,0.017848325628159613
172,0.8290542874919977,-0.015891134217777155,-0.5586572272124293,0.017848325628159613
173,0.8290542874919977,-0.015891134217777155,-0.5586572272124293,0.017848325628159613
174,0.8290542874919977,-0.015891134217777155,-0.5586572272124293,0.017848325628159613
175,0.8290542874919977,-0.015891134217777155,-0.5586572272124293,0.017848325628159613
176,0.8290542874919977,-0.015891134217777155,-0.5586572272124293,0.017848325628159613
177,0.8290542874919977,-0.015891134217777155,-0.5586572272124293,0.017848325628159613
