timestamp,odom_x,odom_y,odom_theta,cam_x,cam_y,cam_theta,ekf_x,ekf_y,ekf_theta
1755102755.2490652,0.0,0.0,1.5706618442126388,0.19250222034105358,-8.982534063190087,1.5707963267948966,0.03725849425955875,-1.7385549799722748,1.5707609883061284
1755102755.4548547,0.03725849425955875,-1.7385549799722748,1.5708596469410594,0.1788175191104049,-8.983892063619294,1.5707963267948966,0.07723581146280697,-3.784691841557776,1.5708322021493908
1755102755.5391433,0.07723581146280697,-3.784691841557776,1.5709169243739884,0.1788175191104049,-8.983892063619294,1.5707963267948966,0.1102926944636805,-5.476623956294847,1.570878859654492
1755102755.6636124,0.1102926944636805,-5.476623956294847,1.5708727385484238,0.23180441295683085,-8.969702622579888,1.5707963267948966,0.1521466202668244,-6.679792318459689,1.570853205663938
1755102755.752011,0.1521466202668244,-6.679792318459689,1.5707559138751153,0.23180441295683085,-8.969702622579888,1.5707963267948966,0.1802273944969986,-7.487026012563994,1.5707648379537371
1755102755.84554,0.1802273944969986,-7.487026012563994,1.570760603416728,0.030908699220220992,6.625141646664133,1.5707963267948966,0.12708712249773108,-2.4647183469325276,1.5707677160527878
1755102755.9259415,0.12708712249773108,-2.4647183469325276,1.570700299893633,0.030908699220220992,6.625141646664133,1.5707963267948966,0.09272459704765776,0.7828972275744741,1.5707180576642763
1755102756.0324335,0.09272459704765776,0.7828972275744741,1.5706570261140866,0.21830439529095802,-8.983276061450965,1.5707963267948966,0.13766386600588432,-2.7119697356440846,1.5706814588418956
1755102756.126966,0.13766386600588432,-2.7119697356440846,1.5707274967928448,0.21830439529095802,-8.983276061450965,1.5707963267948966,0.16654054931256168,-4.957670852625813,1.5707391197432932
1755102756.226144,0.16654054931256168,-4.957670852625813,1.5707614892572934,0.1788175191104049,-8.983892063619294,1.5707963267948966,0.17093802662522614,-6.399819584980167,1.570767214055465
1755102756.3065321,0.17093802662522614,-6.399819584980167,1.5707641490170694,0.1788175191104049,-8.983892063619294,1.5707963267948966,0.17376069240136385,-7.325510289328691,1.5707693344200768
1755102756.387077,0.17376069240136385,-7.325510289328691,1.5707875600827563,0.1788175191104049,-8.983892063619294,1.5707963267948966,0.1755722801579432,-7.919618865892693,1.570788953157221
1755102756.4770448,0.1755722801579432,-7.919618865892693,1.5707620279154906,0.2060120652884656,-8.970407750833232,1.5707963267948966,0.18647741809941842,-8.296066915329002,1.570767423637447
1755102756.5678384,0.18647741809941842,-8.296066915329002,1.5706685128333229,0.2060120652884656,-8.970407750833232,1.5707963267948966,0.1934758148688131,-8.537653296643825,1.570688475339173
1755102756.6536355,0.1934758148688131,-8.537653296643825,1.5706856643915277,0.16450783539597102,-8.990050769072184,1.5707963267948966,0.18309784043359761,-8.699727748809853,1.5707028589160537
1755102756.7505677,0.18309784043359761,-8.699727748809853,1.570597946959654,0.16450783539597102,-8.990050769072184,1.5707963267948966,0.17643783661850582,-8.803738071488224,1.5706286567330006
1755102756.848559,0.17643783661850582,-8.803738071488224,1.5706004586896842,0.1788175191104049,-8.983892063619294,1.5707963267948966,0.17729037555702365,-8.868279578073249,1.570630699105159
1755102756.937195,0.17729037555702365,-8.868279578073249,1.5706052566833595,0.1788175191104049,-8.983892063619294,1.5707963267948966,0.17783748620825254,-8.909698619601624,1.5706347001327332
1755102757.024364,0.17783748620825254,-8.909698619601624,1.5706332985610336,0.1788175191104049,-8.983892063619294,1.5707963267948966,0.17818859039094845,-8.936278980797669,1.5706583865059134
1755102757.1106915,0.17818859039094845,-8.936278980797669,1.5706336436072696,0.2046349462505992,-8.986124362239252,1.5707963267948966,0.1876631973092466,-8.954136465524787,1.5706586539331893
