timestamp,pred_x,pred_y,pred_theta,odom_x,odom_y,odom_theta,vo_theta,cam_x,cam_y,cam_theta,ekf_x,ekf_y,ekf_theta,observed_tag,innovation_x,innovation_y,innovation_theta,mahalanobis_distance,measurement_used,cov_x,cov_y,cov_theta
1759245218.7616365,19.968427707132527,40.61075896400342,1.5480117433793108,2.204103752947256,96.44908087519428,1.5412480370466035,1.583976552397539,36.926626446766356,14.632727275406069,1.5687986143572248,25.172770503066772,36.61459223443105,1.4861259382671204,1140,16.95819873963383,-25.978031688597355,0.020786870977913985,7.71780190338865,True,32.23900037622532,15.841703630282844,0.06003020490585497
1759245218.9320977,26.37185233478493,52.3365918365687,1.4946759213869765,2.5351735594106506,112.21326374371054,1.5497980201664596,1.58341748719375,41.97389495753053,14.855778900109158,1.5797158376079548,31.265142519702614,46.53746768380208,1.4791828430789655,1140,15.602042622745603,-37.48081293645954,0.08503991622097828,13.615503011728089,True,36.055499772287014,15.898564100909569,0.059618878252606436
1759245219.102306,32.879340470628634,63.05407693994568,1.4733739176437233,2.9799943641188453,128.80260221143135,1.5439890947312183,1.58341748719375,41.97389495753053,14.855778900109158,1.5797158376079548,35.170103545321695,55.46872867683555,1.505420396328276,1140,9.094554486901899,-48.19829803983652,0.10634191996423148,20.258366426713664,True,38.07544260540871,15.97969820023556,0.05949029129525621
1759245219.2867367,36.37302043763225,73.78012840324317,1.5051983390501107,3.4759449003279497,147.1467675523707,1.543767037453053,1.579876835588312,70.89036025323253,40.767963832964995,1.6416499055815885,49.186030450945005,69.07572634202238,1.4299575627033825,1140,34.51733981560028,-33.01216457027817,0.13645156653147783,17.073828241861825,True,40.24410767580929,15.992312975340528,0.059154561490159116
1759245219.4675083,51.599656418750776,87.08222769385763,1.437548652128224,3.8290670281755133,165.31088013760137,1.5513581268778935,1.5809492537027854,25.88650731950848,58.50528682038458,1.548854177145775,40.006805226044925,81.79638583299413,1.6182510329802646,1140,-25.713149099242298,-28.57694087347305,0.11130552501755098,10.22326377670289,True,40.830700888937976,16.12594883611198,0.05912082343967274
1759245219.640515,39.204634147298115,98.47225687735767,1.6188629736329165,4.1433557519709705,182.00307520373676,1.5519700675305463,1.578352197786388,21.141912766279702,84.45579896341718,1.5384954342742638,32.104856360690945,96.02894169624872,1.6540643625926803,1140,-18.062721381018413,-14.016457913940485,-0.0803675393586527,3.6785773217053856,True,39.9775940025407,16.00130234951331,0.059461290436978204
1759245219.8311574,31.97499885682001,97.54854215546804,1.6560442506105346,4.1690475920591945,183.527997646461,1.5539499555484007,1.578352197786388,21.141912766279702,84.45579896341718,1.5384954342742638,28.785360918983095,95.38573830497957,1.614015805440502,1140,-10.83308609054031,-13.092743192050861,-0.11754881633627079,2.3319065979123366,True,30.237727136586624,15.963099266115508,0.0619981924337654
1759245219.9977915,28.785360918983095,95.38573830497957,1.6140346284420328,4.1690475920591945,183.527997646461,1.5539687785499314,1.5802936177208693,35.757120093957234,98.35620265503707,1.5784385093631519,30.549625822244924,95.88543805593558,1.5913728528898528,1140,6.971759174974139,2.9704643500574974,-0.03559611907888094,0.4402257534061395,True,24.878083708367054,15.938175022479617,0.06296914352441353
1759245220.1656032,30.549625822244924,95.88543805593558,1.5915244109900737,4.1690475920591945,183.527997646461,1.5541203366501515,1.5755681124430794,18.46986037300354,127.61834487405696,1.5352324947727798,28.00969373712763,100.90629849390548,1.5655639866937312,1140,-12.079765449241382,31.73290681812138,-0.0562919162172939,9.642911086667489,True,21.790307517455453,15.92183743756242,0.06323957251255474
1759245220.3230078,28.00969373712763,100.90629849390548,1.5657468039612246,4.1690475920591945,183.527997646461,1.5543031539176448,1.5755681124430794,18.46986037300354,127.61834487405696,1.5352324947727798,26.16319484274638,105.13975204890748,1.5509025809685655,1140,-9.539833364124089,26.712046380151477,-0.030514309188444777,6.742347711553876,True,19.86381612439256,15.910776405091786,0.06330811398198888
1759245220.4815304,26.16319484274638,105.13975204890748,1.5509182085999118,4.1690475920591945,183.527997646461,1.5543187815489912,1.5760754820737874,7.799804319285936,127.10381804661915,1.5066776872473602,22.773303030551173,108.61090411018762,1.5286257278984348,1140,-18.363390523460442,21.96406599771167,-0.04424052135255163,6.8194068182774386,True,18.608691397152917,15.903159578137453,0.06332480068672601
1759245220.660873,22.773303030551173,108.61090411018762,1.528925207197532,4.1690475920591945,183.527997646461,1.5546182608480885,1.5762190572139598,29.001055777622938,128.80115598661195,1.5640215602465073,23.896040738939757,111.82585015655555,1.5470979336305968,1140,6.227752747071765,20.190251876424327,0.03509635304897518,3.7501593374354285,True,17.768922247154634,15.897863846539487,0.06332878030489443
1759245220.822088,23.898823769209642,111.74529068043884,1.6053288742298344,4.172436371542228,183.44746137746807,1.6128492014473261,1.5762190572139598,29.001055777622938,128.80115598661195,1.5640215602465073,24.785498024557068,114.45909907067009,1.583928736263493,1140,5.102232008413296,17.055865306173104,-0.0413073139833271,2.6679981741219096,True,17.197292338373966,15.894160314220539,0.06332969582344439
1759245220.9940996,24.806883388190883,114.28842200273156,1.6954439666850956,4.198748164660352,183.2774740695867,1.7243644318689286,1.5763842091586522,-19.006179258883986,126.69400437729212,1.4355162916869713,17.438718614285513,116.24364242236192,1.5581272431659405,1140,-43.81306264707487,12.405582374560552,-0.2599276749981243,17.525611625673843,True,16.804644967240716,15.89157690551512,0.06332963997711108
1759245221.169387,17.415119114643197,116.41733400551225,1.7058395210695343,4.14673280229903,183.44486613785475,1.8720767097725224,1.5763842091586522,-19.006179258883986,126.69400437729212,1.4355162916869713,11.402667844621822,118.03927166079059,1.5662675375451158,1140,-36.42129837352718,10.276670371779872,-0.27032322938256304,12.254793077163217,True,16.530814442592074,15.889746550797982,0.06332984717194552
1759245221.368142,11.347475003498475,118.33225041042354,1.75699921273673,4.005895088550356,183.70763511592065,2.0628083849641365,1.6934130564315133,27.64338520356882,129.59294441324698,1.676650912639376,14.018438744463506,120.12347255663799,1.7140403922795944,1140,16.295910200070345,11.260694002823442,-0.08034830009735394,3.311292651470119,True,16.343150176246866,15.888577056469495,0.06332908832536124
1759245221.5356183,14.044984608957247,120.04405338686963,1.893371733459043,4.057983470354725,183.64206921068464,2.242139726143585,1.6934130564315133,27.64338520356882,129.59294441324698,1.676650912639376,16.252649315999626,121.56306353222219,1.78054060402589,1140,13.598400594611572,9.548891026377348,-0.21672082081966693,2.5005039197586747,True,16.207315750273075,15.887600379206113,0.06332977063174065
1759245221.762418,16.201983627986646,121.66451557528553,2.0339680627202084,3.967435625873528,183.71033792125812,2.4955671848379035,2.200260309031118,-194.22345128131332,164.62170623611797,1.5387949868701485,16.201983627986646,121.66451557528553,2.0339680627202084,1140,-210.42543490929995,42.95719066083244,-0.4951730758500599,388.0050438564014,False,19.20824571421471,18.887758261964013,0.13186869008375007
1759245221.9385247,8.263879560528666,133.4102454246231,2.165115243184803,-8.371196063427067,190.69130016977365,2.6267143653024982,2.200260309031118,-194.22345128131332,164.62170623611797,1.5387949868701485,8.263879560528666,133.4102454246231,2.165115243184803,1140,-202.48733084184198,31.211460811494874,-0.6263202563146546,322.43931961491245,False,40.58426953046639,30.24747249058261,0.20040760953575948
1759245222.1127057,-1.5244654125337878,146.9672608870868,2.1961440253624884,-23.173136257825984,198.46992035863718,2.6577431474801836,2.4538479713516193,82.70218799923043,261.4808800891724,2.497505248819536,-1.5244654125337878,146.9672608870868,2.1961440253624884,1142,84.22665341176422,114.51361920208558,0.3013612234570475,162.02483105237258,False,122.6258527189008,73.00340725041583,0.2689465289877689
1759245222.2925632,-11.975725234351264,160.71123954829434,2.220935880109997,-38.65188132848792,206.12068713983783,2.6825350022276924,2.690326009380019,57.23945338747512,200.90382758745727,2.6260764267556977,13.444584759885691,162.1450723340805,2.191327780558316,1142,69.21517862182638,40.19258803916293,0.40514054664570054,47.336380406369685,True,52.82986282175951,38.017222290522525,0.06824083798763415
1759245222.5150568,0.5294299220279175,178.87729196648374,2.228150058358855,-57.932433435702,214.78259851977145,2.7193572800282313,2.690326009380019,57.23945338747512,200.90382758745727,2.6260764267556977,19.41277816740933,177.6825991146042,2.268359383962016,1142,56.71002346544721,22.026535620973533,0.3979263683968428,27.73457658850736,True,41.84749510968841,32.03675964840726,0.05924101054224842
1759245222.6888332,8.522350741468474,190.54859171430275,2.2732261811030856,-73.34177670479636,221.61541017460277,2.7242240771693016,2.7854846547275747,18.547483738837627,194.34221216669488,2.681196735671481,10.522689267172847,191.2253928718152,2.4514336027027817,1142,10.025132997369154,3.7936204523921333,0.40797055456839537,1.6920343177734027,True,34.978507075279644,28.56688178248907,0.059462732839044595
1759245222.8723826,-3.3826959137161445,202.78016629336216,2.4482586023878525,-89.84606463160323,228.9965351485639,2.7210490768543725,2.8206648834523413,6.443653518523433,202.61604683546102,2.7187408518657143,-0.9307094237935867,202.26066992053677,2.5529931529371925,1142,9.826349432239578,-0.1641194579011369,0.2704822494778618,1.0919828085329653,True,30.886899730621245,29.221417923036267,0.05943308874872356
1759245223.0615227,-16.776827100937226,212.4130984456051,2.5717910373609243,-107.16709504828663,236.35541792374343,2.7398469612781042,2.8787530712004497,-36.90709854255613,214.76589689872839,2.7544463491020084,-22.99746989187961,216.08684325413904,2.7166047350171443,1142,-20.130271441618902,2.3527984531232846,0.18265531174108407,2.8256934609193074,True,27.76739525102604,31.780561555325335,0.059149360868512836
1759245223.221333,-37.2896085581008,222.49110207060772,2.720322719144759,-121.60420940528952,242.4257958103031,2.743564945405719,2.8787530712004497,-36.90709854255613,214.76589689872839,2.7544463491020084,-36.47366800813605,220.03202776222335,2.707872993068806,1142,0.3825100155446748,-7.725205171879338,0.03412362995724916,0.41820451474383663,True,24.28485194368412,32.676266023426905,0.05965730167881577
1759245223.3868785,-51.10692275371947,226.84301106022485,2.7059687049771908,-136.47119005587697,248.71026271449264,2.741660657314104,2.904239813907438,-53.89441776416777,233.22528453392397,2.7924052194840776,-52.43005107749889,229.50913917656214,2.7768765916852534,1142,-2.7874950104482963,6.382273473699115,0.08643651450688683,0.2890094964923496,True,22.419352407172106,33.59908484497409,0.059739628426131494
1759245223.554778,-68.10460345248707,235.04098589612505,2.802319795017654,-151.94125505522229,254.7905595165425,2.767103860646505,2.922119038361161,-76.82310912951613,233.30272931413913,2.78604600460047,-69.76084948903375,235.10054515483526,2.7994149266604538,1142,-8.718505677029057,-1.7382565819859224,-0.01627379041718413,0.6487597031527482,True,20.858819109303706,35.10527646515008,0.05963526816644987
1759245223.7379608,-87.07372360696243,241.08581587071052,2.80874285165428,-169.05173576705442,261.33200626596874,2.776431785640331,2.922119038361161,-76.82310912951613,233.30272931413913,2.78604600460047,-84.36695266072068,237.27629738675608,2.7513099090859665,1142,10.250614477446305,-7.783086556571391,-0.022696847053810032,1.0760861495802707,True,19.997647167856677,37.26130883767356,0.059236998985049576
1759245223.924656,-101.47173354185446,244.27921917170863,2.752997944867028,-186.3270274765847,267.90305936789974,2.7781198214213925,2.9426120039416794,-84.74599760902316,274.0073115113279,2.869300214325005,-100.82001555143654,254.55098279142172,2.905134472415477,1142,16.7257359328313,29.728092339619252,0.11630226945797695,8.438289557767739,True,19.84842694794736,38.00291458086697,0.05908756485472462
1759245224.0906148,-112.77359186189199,257.36770494284883,2.910175745789104,-197.82750768423915,272.211291636658,2.7831610947950196,2.9793914418356486,-129.37456605232376,234.0947410633945,2.7798291470069163,-114.28103796766501,249.98243911923925,2.780664500977232,1142,-16.60097419043177,-23.272963879454323,-0.13034659878218768,6.20410455700093,True,18.593544107321165,34.675338713449264,0.060299800878840785
1759245224.2559037,-114.28103796766501,249.98243911923925,2.780678757562253,-197.82750768423915,272.211291636658,2.7831753513800415,3.0078708308646345,-173.7261742251742,211.48765603212047,2.7044039646700426,-123.24983966928245,241.75936787663503,2.7135342295487836,1142,-59.445136257509176,-38.494783087118776,-0.07627479289221029,41.66447110608246,True,17.543460893191348,26.94250836128789,0.062404491529134555
1759245224.4163985,-123.24983966928245,241.75936787663503,2.7135480726288437,-197.82750768423915,272.211291636658,2.7831891944601015,3.0078708308646345,-173.7261742251742,211.48765603212047,2.7044039646700426,-131.09163265105428,236.01423811807425,2.700905045587289,1142,-50.47633455589174,-30.271711844514556,-0.009144107958801051,28.94470751637299,True,16.966049789327197,22.940091666244506,0.06308799173173475
1759245224.5878556,-131.09163265105428,236.01423811807425,2.700739508730514,-197.82750768423915,272.211291636658,2.7830236576033265,3.027165630793897,-180.70133183277233,230.20880358751083,2.744580661749535,-139.2425016563891,235.60860452418814,2.7245623474934835,1142,-49.60969918171804,-5.805434530563417,0.04384115301902103,20.88828553326036,True,16.611465714842897,20.56240826183973,0.06327026934642832
1759245224.7585485,-139.2425016563891,235.60860452418814,2.7247572031926763,-197.82750768423915,272.211291636658,2.7832185133025185,3.027339792249336,-215.5450256927399,194.07614744589705,2.624502026285631,-139.2425016563891,235.60860452418814,2.7247572031926763,1142,-76.3025240363508,-41.53245707829109,-0.10025517690704522,63.35877010683738,False,19.611465714842897,23.56240826183973,0.13180918879843773
1759245224.926531,-151.41977111987097,240.88340891622207,2.7328239640257683,-210.2921701462028,276.7655909976776,2.7912852741356105,3.027339792249336,-215.5450256927399,194.07614744589705,2.624502026285631,-162.0537390261491,230.088695397485,2.5860383177588986,1142,-64.12525457286893,-46.80726147032502,-0.10832193774013721,51.12371699948322,False,19.668022975908308,27.53604644966206,0.07260398454204366
1759245225.1091385,-175.71678782496616,238.54732379017804,2.5872560259593653,-225.39238495368718,282.262027073205,2.792502982336077,3.0272783007346797,-207.18655717118247,201.8468173217255,2.6516885511023647,-179.8301668269151,229.4559253841732,2.5411531093051156,1142,-31.46976934621631,-36.700506468452545,0.06443252514299935,18.800126437327744,True,21.416138420144833,31.81666419103303,0.06169775611919828
1759245225.276651,-192.95769087661296,238.45110802425808,2.5408582572811103,-240.34461701143925,287.7095911981155,2.792208130312071,3.028213879718665,-164.37861689127942,246.10053312035993,2.799526772889756,-187.73235909259725,239.084797357113,2.626248492501425,1142,28.579073985333537,7.649425096101851,0.2586685156086457,7.5787985889196925,True,22.556870364674275,32.47051648577996,0.05982539637835577
1759245225.4439414,-189.9939933998347,240.35313068622978,2.630492562689323,-242.7847043125092,288.5868785721151,2.79645220049997,3.028213879718665,-164.37861689127942,246.10053312035993,2.799526772889756,-185.32476744455516,240.64017587075537,2.6979559301380966,1142,25.615376508555272,5.7474024341301515,0.16903421020043297,5.820169855842352,True,20.10671616551008,26.293651777312846,0.06191944659969528
1759245225.610053,-186.97039983991104,241.61026938123817,2.6089325774019336,-244.51775676546993,289.3904435010489,2.707428847763807,3.054907755865427,-260.2895230456719,188.19653624374268,2.555691977831703,-186.97039983991104,241.61026938123817,2.6089325774019336,1142,-73.31912320576086,-53.413733137495484,-0.05324059957023053,68.68498633876519,False,23.379219308454836,30.025320361709593,0.1304583660517047
1759245225.787825,-195.3033480725868,248.26852845291097,2.4674446672295893,-253.465070356302,295.1969932185041,2.5659409375914626,3.073989853746882,-266.71820490739515,203.6077685716695,2.5842573393974373,-209.0628855370758,240.6667922029259,2.575961339559713,1142,-71.41485683480835,-44.66075988124146,0.11681267216784796,57.733258582039205,False,23.080795939346537,28.433305935158337,0.07273742008909212
1759245225.979946,-224.46785651612632,250.80844386077672,2.559379418615652,-268.76764622155116,305.4924971451155,2.5493590166474016,3.073989853746882,-266.71820490739515,203.6077685716695,2.5842573393974373,-230.16021196015643,239.78511542884164,2.4979212285647456,1142,-42.25034839126883,-47.20067528910721,0.02487792078178508,32.53945894846196,True,24.530161513693322,32.5013640340939,0.06131334696142406
1759245226.1503165,-243.34759313015746,249.88574240200262,2.487973284933558,-282.4569101777782,314.90173408073304,2.539411073016214,2.9338660275721216,-215.72418218781127,277.4172359371464,2.694499842777093,-239.88721528671394,256.38668959527325,2.613017264787926,1142,27.623410942346197,27.531493535143795,0.20652655784353513,12.602787695049583,True,24.90324418881228,32.26568512828123,0.0596219733607328
1759245226.3178053,-253.857039459623,264.8435279852704,2.597237856856312,-295.7669943392105,324.36301108714775,2.5236316650846,2.8056363781042677,-233.18648438284754,283.5364581591787,2.5530959240288977,-250.8004550962055,268.59757740219834,2.5949243912059323,1142,20.670555076775457,18.692930173908337,-0.04414193282741419,6.448573413199628,True,23.89559264087063,32.38234768714775,0.059590815243118364
1759245226.4896524,-265.3870219254582,277.6830792152386,2.5845281234639863,-309.6693260053738,334.46446886823094,2.5132353973426538,2.7900910369271417,-242.143099399956,304.6157959564348,2.570598804833974,-262.77323513987585,284.0317008818565,2.6228356522771827,1142,23.243922525502228,26.932716741196202,-0.013929318630012233,10.345080407661067,True,23.439737565877497,32.889368580051716,0.05948397633713397
1759245226.6582112,-277.72941781598615,292.68138456050235,2.617255656292122,-323.5896593871576,344.69817526043363,2.507655401357593,2.7900910369271417,-242.143099399956,304.6157959564348,2.570598804833974,-270.764980918111,292.7763081443693,2.5625905462370397,1142,35.58631841603017,11.934411395932443,-0.04665685145814802,11.595380605879523,True,22.88645324242891,33.492010299849916,0.05942753278904878
1759245226.8259478,-270.764980918111,292.7763081443693,2.5611465960782045,-323.5896593871576,344.69817526043363,2.506211451198758,2.780984907907442,-264.68334282708554,316.9043386516598,2.5491559700145876,-271.00136668382254,298.6672705757185,2.5811070386368264,1142,6.081638091025468,24.128030507290532,-0.011990626063616894,4.787628911537703,True,19.955983264071815,25.989163240339114,0.06211472330946762
1759245227.0112555,-271.00136668382254,298.6672705757185,2.581122527085604,-323.5896593871576,344.69817526043363,2.5062269396475347,2.7820578309702046,-285.3950684270011,324.4383687572097,2.525604454612032,-274.6264471422864,304.92918497436784,2.568038784714089,1142,-14.393701743178553,25.771098181491197,-0.05551807247357221,6.597068817317625,True,18.47102679924887,22.259374686619566,0.06301119499522131
1759245227.1742644,-285.0852093604875,311.7203378431725,2.5656909465476607,-333.60894161284983,352.1224225695063,2.5038791014811075,2.7820578309702046,-285.3950684270011,324.4383687572097,2.525604454612032,-285.6875805835263,314.6393131065528,2.577463734645576,1142,-0.30985906651358164,12.718030914037172,-0.04008649193562874,1.2624017607037739,True,19.014281227648773,23.481813833083745,0.06206024322548741
1759245227.3395545,-297.8558168053033,322.3025588625504,2.5795673035834668,-345.18086065656627,360.65951797201024,2.505982670418998,2.7883363450943257,-299.90599879738636,336.76218390523957,2.5331164608886994,-299.1797596181416,326.1924749031412,2.609005940374006,1142,-2.0501819920830826,14.45962504268914,-0.0464508426947674,1.5721603147974064,True,20.323378070589182,26.81317943823983,0.06076732585243732
1759245227.5320437,-314.5719672300854,335.14271143839295,2.614903300603043,-359.571003262649,371.14525042056806,2.511880030648035,2.790361868855385,-303.46298092261753,339.8967929202548,2.5361715436426104,-312.463694277284,335.3457126568971,2.569398154449707,1142,11.108986307467887,4.754081481861874,-0.07873175696043244,1.23771954508713,True,21.634803943835436,31.354427944930674,0.05949877262442775
1759245227.7558377,-312.463694277284,335.3457126568971,2.5742504434629465,-359.571003262649,371.14525042056806,2.5167323196612745,2.8017181017530666,-322.2904280944854,344.796941104294,2.512986587224173,-314.82600688560757,338.1602519210249,2.563794648208807,1142,-9.826733817201387,9.451228447396886,-0.061263856238773506,1.3863034190442183,True,19.238498242164397,24.870375999654712,0.06208486501637997
1759245227.941334,-314.82600688560757,338.1602519210249,2.563859011169318,-359.571003262649,371.14525042056806,2.516796682621785,2.8017181017530666,-322.2904280944854,344.796941104294,2.512986587224173,-316.38792673708554,339.8305776628434,2.54308942303018,1142,-7.464421208877809,6.636689183269084,-0.050872423945144796,0.7827579272829096,True,18.0239852292474,21.605781049737214,0.0629969836707072
1759245228.1289275,-316.38792673708554,339.8305776628434,2.542956722882991,-359.571003262649,371.14525042056806,2.516663982474596,2.8202621989245635,-342.5209485814876,360.708885057123,2.525004118256893,-321.38544912527266,344.5331215223498,2.5405384449590764,1142,-26.133021844402037,20.878307394279602,-0.017952604626097823,8.902859109904895,True,17.304426180214737,19.677373954863885,0.06324690809299625
1759245228.3081124,-321.4634228319908,344.5772453184156,2.6266389663164142,-359.6479014164653,371.19122304566463,2.602764503831934,2.8240577782728717,-346.9378650450442,362.7284669748665,2.522017490855175,-326.03196640348165,348.3140654869302,2.575342478953745,1142,-25.474442213053408,18.1512216564509,-0.10462147546123912,7.987837473486163,True,16.848350473297874,18.457244242084382,0.06330939860850505
1759245228.4628665,-325.8943110199721,348.2433558977926,2.6670680939460443,-359.50835902878555,371.1243143567983,2.694490118824233,2.8240577782728717,-346.9378650450442,362.7284669748665,2.522017490855175,-329.5300731153693,351.02385317457066,2.5917934857082034,1142,-21.04355402507207,14.485111077073896,-0.14505060309086915,5.441708028536065,True,16.547166420420314,17.6520176255779,0.06332524921222203
1759245228.647933,-329.4446104364409,350.9883774179297,2.7481352048089978,-359.4197097840143,371.097786820155,2.8508318379250275,2.8243525751124885,-350.0087602856455,360.03074782337893,2.502624790905008,-332.87389763839474,352.6914290788404,2.6201957757492815,1142,-20.564149849204625,9.042370405449219,-0.24551041390398964,4.424181919341182,True,16.344471131335865,17.11072382096604,0.06332884970701262
1759245228.811506,-332.7976301310032,352.6618943352539,2.7721240192078804,-359.33871020187706,371.08646862877856,3.0027600813836264,2.980537300280367,-358.13932872399073,347.4363695667879,2.580795563445357,-336.87917960873716,351.9218651790439,2.6725635527347107,1142,-25.34169859298754,-5.225524768466016,-0.19132845576252322,5.766170963908086,True,16.20580603859216,16.74066860575667,0.06332963423520369
1759245229.016395,-336.9780706899955,351.94861280845043,2.8774375417744364,-359.44093140828977,371.07970796380795,-3.075551236756234,-3.097792399727143,-420.50910388519713,298.69768711826396,2.3903397099236834,-336.9780706899955,351.94861280845043,2.8774375417744364,1142,-83.53103319520164,-53.25092569018648,-0.48709783185075306,83.4675903961278,False,19.2057961256657,19.740744504389905,0.13186855368721312
1759245229.1744878,-337.0566917334307,351.95680182046885,3.0378088694596626,-359.51796035089365,371.0619633761821,-2.915179909071008,-3.097792399727143,-420.50910388519713,298.69768711826396,2.3903397099236834,-337.0566917334307,351.95680182046885,3.0378088694596626,1142,-83.45241215176645,-53.2591147022049,-0.6474691595359792,81.68597982368765,False,22.205815805345626,22.74211234359748,0.20040747313922253
1759245229.334548,-336.81711099511614,351.97243506833956,-3.076432506462308,-359.2963908410168,371.15443110516503,-2.7462359778133925,-3.097792399727143,,,,-336.81711099511614,351.97243506833956,-3.076432506462308,,0,0,0.0,81.68597982368765,False,25.205919236071928,25.746963434412777,0.26894639259123193
