frame,R_00,R_01,R_02,R_10,R_11,R_12,R_20,R_21,R_22
105,0.3908234204333686,0.005419540218838134,0.920449717597099,0.002698784283779838,-0.999985115203771,0.004741933602502552,0.9204617159904874,0.0006308365218626699,-0.3908322292763612
106,0.3908234204333686,0.005419540218838134,0.920449717597099,0.002698784283779838,-0.999985115203771,0.004741933602502552,0.9204617159904874,0.0006308365218626699,-0.3908322292763612
107,0.3895061945907854,0.003373726442440294,0.9210176666846825,0.000114984968325792,-0.9999934614603889,0.0036143899798702483,0.9210238385372349,-0.001301924099595093,-0.3895040357169314
108,0.3895061945907854,0.003373726442440294,0.9210176666846825,0.000114984968325792,-0.9999934614603889,0.0036143899798702483,0.9210238385372349,-0.001301924099595093,-0.3895040357169314
109,0.3895061945907854,0.003373726442440294,0.9210176666846825,0.000114984968325792,-0.9999934614603889,0.0036143899798702483,0.9210238385372349,-0.001301924099595093,-0.3895040357169314
110,0.3895061945907854,0.003373726442440294,0.9210176666846825,0.000114984968325792,-0.9999934614603889,0.0036143899798702483,0.9210238385372349,-0.001301924099595093,-0.3895040357169314
111,0.3895061945907854,0.003373726442440294,0.9210176666846825,0.000114984968325792,-0.9999934614603889,0.0036143899798702483,0.9210238385372349,-0.001301924099595093,-0.3895040357169314
112,0.3895061945907854,0.003373726442440294,0.9210176666846825,0.000114984968325792,-0.9999934614603889,0.0036143899798702483,0.9210238385372349,-0.001301924099595093,-0.3895040357169314
113,0.3895061945907854,0.003373726442440294,0.9210176666846825,0.000114984968325792,-0.9999934614603889,0.0036143899798702483,0.9210238385372349,-0.001301924099595093,-0.3895040357169314
114,0.3895061945907854,0.003373726442440294,0.9210176666846825,0.000114984968325792,-0.9999934614603889,0.0036143899798702483,0.9210238385372349,-0.001301924099595093,-0.3895040357169314
115,0.38927592435062475,0.0005601489161481478,0.9211210240539291,-0.0009377898297011246,-0.999999055828535,0.0010044362965499708,0.9211207169916453,-0.0012548207960724673,-0.38927503150544784
116,0.38927592435062475,0.0005601489161481478,0.9211210240539291,-0.0009377898297011246,-0.999999055828535,0.0010044362965499708,0.9211207169916453,-0.0012548207960724673,-0.38927503150544784
117,0.38927592435062475,0.0005601489161481478,0.9211210240539291,-0.0009377898297011246,-0.999999055828535,0.0010044362965499708,0.9211207169916453,-0.0012548207960724673,-0.38927503150544784
118,0.38927592435062475,0.0005601489161481478,0.9211210240539291,-0.0009377898297011246,-0.999999055828535,0.0010044362965499708,0.9211207169916453,-0.0012548207960724673,-0.38927503150544784
119,0.38927592435062475,0.0005601489161481478,0.9211210240539291,-0.0009377898297011246,-0.999999055828535,0.0010044362965499708,0.9211207169916453,-0.0012548207960724673,-0.38927503150544784
120,0.3891841129787271,0.002584870556336664,0.9211563627577938,-0.0002346847927813746,-0.9999957521959127,0.002905256129598963,0.9211599595770591,-0.00134686091988704,-0.3891818531710506
121,0.3891841129787271,0.002584870556336664,0.9211563627577938,-0.0002346847927813746,-0.9999957521959127,0.002905256129598963,0.9211599595770591,-0.00134686091988704,-0.3891818531710506
122,0.3891841129787271,0.002584870556336664,0.9211563627577938,-0.0002346847927813746,-0.9999957521959127,0.002905256129598963,0.9211599595770591,-0.00134686091988704,-0.3891818531710506
123,0.3891841129787271,0.002584870556336664,0.9211563627577938,-0.0002346847927813746,-0.9999957521959127,0.002905256129598963,0.9211599595770591,-0.00134686091988704,-0.3891818531710506
124,0.3860235692642605,0.0015015923592974125,0.9224876959574403,0.002368822981915364,-0.9999969917661748,0.000636503166703913,0.9224858766670417,0.0019395048304590885,-0.3860259650215927
125,0.3860235692642605,0.0015015923592974125,0.9224876959574403,0.002368822981915364,-0.9999969917661748,0.000636503166703913,0.9224858766670417,0.0019395048304590885,-0.3860259650215927
126,0.3860235692642605,0.0015015923592974125,0.9224876959574403,0.002368822981915364,-0.9999969917661748,0.000636503166703913,0.9224858766670417,0.0019395048304590885,-0.3860259650215927
127,0.3860235692642605,0.0015015923592974125,0.9224876959574403,0.002368822981915364,-0.9999969917661748,0.000636503166703913,0.9224858766670417,0.0019395048304590885,-0.3860259650215927
128,0.3852302366856615,0.002059675343696281,0.9228181957897168,0.0035014104931158406,-0.9999935733889155,0.0007702632189203029,0.9228138516882309,0.0029344366318414146,-0.38523497272961293
129,0.3852302366856615,0.002059675343696281,0.9228181957897168,0.0035014104931158406,-0.9999935733889155,0.0007702632189203029,0.9228138516882309,0.0029344366318414146,-0.38523497272961293
130,0.3852302366856615,0.002059675343696281,0.9228181957897168,0.0035014104931158406,-0.9999935733889155,0.0007702632189203029,0.9228138516882309,0.0029344366318414146,-0.38523497272961293
131,0.3852302366856615,0.002059675343696281,0.9228181957897168,0.0035014104931158406,-0.9999935733889155,0.0007702632189203029,0.9228138516882309,0.0029344366318414146,-0.38523497272961293
132,0.3852302366856615,0.002059675343696281,0.9228181957897168,0.0035014104931158406,-0.9999935733889155,0.0007702632189203029,0.9228138516882309,0.0029344366318414146,-0.38523497272961293
133,0.3852302366856615,0.002059675343696281,0.9228181957897168,0.0035014104931158406,-0.9999935733889155,0.0007702632189203029,0.9228138516882309,0.0029344366318414146,-0.38523497272961293
134,0.3852302366856615,0.002059675343696281,0.9228181957897168,0.0035014104931158406,-0.9999935733889155,0.0007702632189203029,0.9228138516882309,0.0029344366318414146,-0.38523497272961293
135,0.37947626496270515,0.0004963774587578664,0.9252013391361755,0.004294411411679612,-0.9999900288079353,-0.001224873598316,0.9251915057762805,0.004438005647028037,-0.3794746127810069
136,0.37947626496270515,0.0004963774587578664,0.9252013391361755,0.004294411411679612,-0.9999900288079353,-0.001224873598316,0.9251915057762805,0.004438005647028037,-0.3794746127810069
137,0.37947626496270515,0.0004963774587578664,0.9252013391361755,0.004294411411679612,-0.9999900288079353,-0.001224873598316,0.9251915057762805,0.004438005647028037,-0.3794746127810069
138,0.37947626496270515,0.0004963774587578664,0.9252013391361755,0.004294411411679612,-0.9999900288079353,-0.001224873598316,0.9251915057762805,0.004438005647028037,-0.3794746127810069
139,0.37947626496270515,0.0004963774587578664,0.9252013391361755,0.004294411411679612,-0.9999900288079353,-0.001224873598316,0.9251915057762805,0.004438005647028037,-0.3794746127810069
140,0.37947626496270515,0.0004963774587578664,0.9252013391361755,0.004294411411679612,-0.9999900288079353,-0.001224873598316,0.9251915057762805,0.004438005647028037,-0.3794746127810069
141,0.37947626496270515,0.0004963774587578664,0.9252013391361755,0.004294411411679612,-0.9999900288079353,-0.001224873598316,0.9251915057762805,0.004438005647028037,-0.3794746127810069
142,0.3774628923653951,0.0022874982948666543,0.9260218853994227,0.005384830309784888,-0.9999854638131778,0.0002752542070060173,0.9260090542158241,0.004882572466910724,-0.37746972328442485
143,0.3774628923653951,0.0022874982948666543,0.9260218853994227,0.005384830309784888,-0.9999854638131778,0.0002752542070060173,0.9260090542158241,0.004882572466910724,-0.37746972328442485
144,0.3774628923653951,0.0022874982948666543,0.9260218853994227,0.005384830309784888,-0.9999854638131778,0.0002752542070060173,0.9260090542158241,0.004882572466910724,-0.37746972328442485
145,0.3774628923653951,0.0022874982948666543,0.9260218853994227,0.005384830309784888,-0.9999854638131778,0.0002752542070060173,0.9260090542158241,0.004882572466910724,-0.37746972328442485
146,0.3774628923653951,0.0022874982948666543,0.9260218853994227,0.005384830309784888,-0.9999854638131778,0.0002752542070060173,0.9260090542158241,0.004882572466910724,-0.37746972328442485
147,0.37306176602725516,-0.003427868449503357,0.9278001770028497,0.003993724190549752,-0.9999779777969477,-0.005300385666800192,0.9277979138237573,0.005682749248374649,-0.3730398604241433
148,0.37306176602725516,-0.003427868449503357,0.9278001770028497,0.003993724190549752,-0.9999779777969477,-0.005300385666800192,0.9277979138237573,0.005682749248374649,-0.3730398604241433
149,0.37306176602725516,-0.003427868449503357,0.9278001770028497,0.003993724190549752,-0.9999779777969477,-0.005300385666800192,0.9277979138237573,0.005682749248374649,-0.3730398604241433
150,0.37306176602725516,-0.003427868449503357,0.9278001770028497,0.003993724190549752,-0.9999779777969477,-0.005300385666800192,0.9277979138237573,0.005682749248374649,-0.3730398604241433
151,0.37306176602725516,-0.003427868449503357,0.9278001770028497,0.003993724190549752,-0.9999779777969477,-0.005300385666800192,0.9277979138237573,0.005682749248374649,-0.3730398604241433
152,0.37198879555774245,-0.0014079363510453684,0.9282361519003296,0.005832935569774178,-0.9999755603681773,-0.0038542870921813516,0.9282188927414369,0.006848093280724033,-0.3719714918865148
153,0.37198879555774245,-0.0014079363510453684,0.9282361519003296,0.005832935569774178,-0.9999755603681773,-0.0038542870921813516,0.9282188927414369,0.006848093280724033,-0.3719714918865148
154,0.37198879555774245,-0.0014079363510453684,0.9282361519003296,0.005832935569774178,-0.9999755603681773,-0.0038542870921813516,0.9282188927414369,0.006848093280724033,-0.3719714918865148
155,0.37198879555774245,-0.0014079363510453684,0.9282361519003296,0.005832935569774178,-0.9999755603681773,-0.0038542870921813516,0.9282188927414369,0.006848093280724033,-0.3719714918865148
156,0.37198879555774245,-0.0014079363510453684,0.9282361519003296,0.005832935569774178,-0.9999755603681773,-0.0038542870921813516,0.9282188927414369,0.006848093280724033,-0.3719714918865148
157,0.37198879555774245,-0.0014079363510453684,0.9282361519003296,0.005832935569774178,-0.9999755603681773,-0.0038542870921813516,0.9282188927414369,0.006848093280724033,-0.3719714918865148
158,0.37198879555774245,-0.0014079363510453684,0.9282361519003296,0.005832935569774178,-0.9999755603681773,-0.0038542870921813516,0.9282188927414369,0.006848093280724033,-0.3719714918865148
159,0.36774124994045787,-0.0016758192883026997,0.9299266448069667,0.0026353875950579026,-0.9999924824479383,-0.00284425382722221,0.9299244204904253,0.003496666601608723,-0.36773406899310235
160,0.36774124994045787,-0.0016758192883026997,0.9299266448069667,0.0026353875950579026,-0.9999924824479383,-0.00284425382722221,0.9299244204904253,0.003496666601608723,-0.36773406899310235
161,0.36774124994045787,-0.0016758192883026997,0.9299266448069667,0.0026353875950579026,-0.9999924824479383,-0.00284425382722221,0.9299244204904253,0.003496666601608723,-0.36773406899310235
162,0.36774124994045787,-0.0016758192883026997,0.9299266448069667,0.0026353875950579026,-0.9999924824479383,-0.00284425382722221,0.9299244204904253,0.003496666601608723,-0.36773406899310235
163,0.36774124994045787,-0.0016758192883026997,0.9299266448069667,0.0026353875950579026,-0.9999924824479383,-0.00284425382722221,0.9299244204904253,0.003496666601608723,-0.36773406899310235
164,0.36774124994045787,-0.0016758192883026997,0.9299266448069667,0.0026353875950579026,-0.9999924824479383,-0.00284425382722221,0.9299244204904253,0.003496666601608723,-0.36773406899310235
165,0.3596758776299228,0.0005300493018273724,0.9330771576342882,0.0006778955832406214,-0.99999972317931,0.00030675541021809487,0.9330770619347166,0.0005221963625950767,-0.35967613738227877
166,0.3596758776299228,0.0005300493018273724,0.9330771576342882,0.0006778955832406214,-0.99999972317931,0.00030675541021809487,0.9330770619347166,0.0005221963625950767,-0.35967613738227877
167,0.3596758776299228,0.0005300493018273724,0.9330771576342882,0.0006778955832406214,-0.99999972317931,0.00030675541021809487,0.9330770619347166,0.0005221963625950767,-0.35967613738227877
168,0.3596758776299228,0.0005300493018273724,0.9330771576342882,0.0006778955832406214,-0.99999972317931,0.00030675541021809487,0.9330770619347166,0.0005221963625950767,-0.35967613738227877
169,0.3596758776299228,0.0005300493018273724,0.9330771576342882,0.0006778955832406214,-0.99999972317931,0.00030675541021809487,0.9330770619347166,0.0005221963625950767,-0.35967613738227877
170,0.40098800196592066,-0.004093412605051331,-0.9160741597996435,-0.025412389410265974,-0.9996548896182565,-0.006656735444073258,-0.9157307643318745,0.02594890432284543,-0.4009536402386247
171,0.40098800196592066,-0.004093412605051331,-0.9160741597996435,-0.025412389410265974,-0.9996548896182565,-0.006656735444073258,-0.9157307643318745,0.02594890432284543,-0.4009536402386247
172,0.40098800196592066,-0.004093412605051331,-0.9160741597996435,-0.025412389410265974,-0.9996548896182565,-0.006656735444073258,-0.9157307643318745,0.02594890432284543,-0.4009536402386247
173,0.40098800196592066,-0.004093412605051331,-0.9160741597996435,-0.025412389410265974,-0.9996548896182565,-0.006656735444073258,-0.9157307643318745,0.02594890432284543,-0.4009536402386247
174,0.40098800196592066,-0.004093412605051331,-0.9160741597996435,-0.025412389410265974,-0.9996548896182565,-0.006656735444073258,-0.9157307643318745,0.02594890432284543,-0.4009536402386247
175,0.40098800196592066,-0.004093412605051331,-0.9160741597996435,-0.025412389410265974,-0.9996548896182565,-0.006656735444073258,-0.9157307643318745,0.02594890432284543,-0.4009536402386247
176,0.40098800196592066,-0.004093412605051331,-0.9160741597996435,-0.025412389410265974,-0.9996548896182565,-0.006656735444073258,-0.9157307643318745,0.02594890432284543,-0.4009536402386247
177,0.40091916324644805,-0.005685390798864296,-0.9160957924110512,-0.023557742483286435,-0.9997140481409875,-0.004105449871874103,-0.915810492029251,0.023227102295023776,-0.40093845463876066
178,0.40091916324644805,-0.005685390798864296,-0.9160957924110512,-0.023557742483286435,-0.9997140481409875,-0.004105449871874103,-0.915810492029251,0.023227102295023776,-0.40093845463876066
179,0.40091916324644805,-0.005685390798864296,-0.9160957924110512,-0.023557742483286435,-0.9997140481409875,-0.004105449871874103,-0.915810492029251,0.023227102295023776,-0.40093845463876066
180,0.40091916324644805,-0.005685390798864296,-0.9160957924110512,-0.023557742483286435,-0.9997140481409875,-0.004105449871874103,-0.915810492029251,0.023227102295023776,-0.40093845463876066
181,0.40091916324644805,-0.005685390798864296,-0.9160957924110512,-0.023557742483286435,-0.9997140481409875,-0.004105449871874103,-0.915810492029251,0.023227102295023776,-0.40093845463876066
182,0.40091916324644805,-0.005685390798864296,-0.9160957924110512,-0.023557742483286435,-0.9997140481409875,-0.004105449871874103,-0.915810492029251,0.023227102295023776,-0.40093845463876066
183,0.40091916324644805,-0.005685390798864296,-0.9160957924110512,-0.023557742483286435,-0.9997140481409875,-0.004105449871874103,-0.915810492029251,0.023227102295023776,-0.40093845463876066
184,0.40091916324644805,-0.005685390798864296,-0.9160957924110512,-0.023557742483286435,-0.9997140481409875,-0.004105449871874103,-0.915810492029251,0.023227102295023776,-0.40093845463876066
185,0.3940945416895083,-0.008952805324271411,-0.919026299671213,-0.03595081736118388,-0.9993374119896021,-0.005681173205144132,-0.9183665014260914,0.03527866600014441,-0.39415528004030465
186,0.3940945416895083,-0.008952805324271411,-0.919026299671213,-0.03595081736118388,-0.9993374119896021,-0.005681173205144132,-0.9183665014260914,0.03527866600014441,-0.39415528004030465
187,0.3940945416895083,-0.008952805324271411,-0.919026299671213,-0.03595081736118388,-0.9993374119896021,-0.005681173205144132,-0.9183665014260914,0.03527866600014441,-0.39415528004030465
188,0.3940945416895083,-0.008952805324271411,-0.919026299671213,-0.03595081736118388,-0.9993374119896021,-0.005681173205144132,-0.9183665014260914,0.03527866600014441,-0.39415528004030465
189,0.3940945416895083,-0.008952805324271411,-0.919026299671213,-0.03595081736118388,-0.9993374119896021,-0.005681173205144132,-0.9183665014260914,0.03527866600014441,-0.39415528004030465
190,0.3940945416895083,-0.008952805324271411,-0.919026299671213,-0.03595081736118388,-0.9993374119896021,-0.005681173205144132,-0.9183665014260914,0.03527866600014441,-0.39415528004030465
191,0.3940945416895083,-0.008952805324271411,-0.919026299671213,-0.03595081736118388,-0.9993374119896021,-0.005681173205144132,-0.9183665014260914,0.03527866600014441,-0.39415528004030465
192,0.386591951975763,-0.011621052969565178,-0.9221776476338208,-0.041048520882608755,-0.9991464858807653,-0.0046172162032722015,-0.9213368990770525,0.03963900705108904,-0.38673901732186866
193,0.386591951975763,-0.011621052969565178,-0.9221776476338208,-0.041048520882608755,-0.9991464858807653,-0.0046172162032722015,-0.9213368990770525,0.03963900705108904,-0.38673901732186866
194,0.386591951975763,-0.011621052969565178,-0.9221776476338208,-0.041048520882608755,-0.9991464858807653,-0.0046172162032722015,-0.9213368990770525,0.03963900705108904,-0.38673901732186866
195,0.386591951975763,-0.011621052969565178,-0.9221776476338208,-0.041048520882608755,-0.9991464858807653,-0.0046172162032722015,-0.9213368990770525,0.03963900705108904,-0.38673901732186866
196,0.386591951975763,-0.011621052969565178,-0.9221776476338208,-0.041048520882608755,-0.9991464858807653,-0.0046172162032722015,-0.9213368990770525,0.03963900705108904,-0.38673901732186866
197,0.3782902607962789,-0.016316118416588764,-0.9255432258228136,-0.053608207107131225,-0.9985527546890322,-0.004307694708819247,-0.9241334528721719,0.05124627189134169,-0.3786174598454174
198,0.3782902607962789,-0.016316118416588764,-0.9255432258228136,-0.053608207107131225,-0.9985527546890322,-0.004307694708819247,-0.9241334528721719,0.05124627189134169,-0.3786174598454174
199,0.3782902607962789,-0.016316118416588764,-0.9255432258228136,-0.053608207107131225,-0.9985527546890322,-0.004307694708819247,-0.9241334528721719,0.05124627189134169,-0.3786174598454174
200,0.3782902607962789,-0.016316118416588764,-0.9255432258228136,-0.053608207107131225,-0.9985527546890322,-0.004307694708819247,-0.9241334528721719,0.05124627189134169,-0.3786174598454174
201,0.3782902607962789,-0.016316118416588764,-0.9255432258228136,-0.053608207107131225,-0.9985527546890322,-0.004307694708819247,-0.9241334528721719,0.05124627189134169,-0.3786174598454174
202,0.37636720101903287,-0.015331148838734859,-0.9263437190764467,-0.04984941326675013,-0.9987498024204805,-0.0037239981219084686,-0.9251285132315721,0.047579281629042916,-0.37666091642962507
203,0.37636720101903287,-0.015331148838734859,-0.9263437190764467,-0.04984941326675013,-0.9987498024204805,-0.0037239981219084686,-0.9251285132315721,0.047579281629042916,-0.37666091642962507
204,0.37636720101903287,-0.015331148838734859,-0.9263437190764467,-0.04984941326675013,-0.9987498024204805,-0.0037239981219084686,-0.9251285132315721,0.047579281629042916,-0.37666091642962507
205,0.37636720101903287,-0.015331148838734859,-0.9263437190764467,-0.04984941326675013,-0.9987498024204805,-0.0037239981219084686,-0.9251285132315721,0.047579281629042916,-0.37666091642962507
206,0.37636720101903287,-0.015331148838734859,-0.9263437190764467,-0.04984941326675013,-0.9987498024204805,-0.0037239981219084686,-0.9251285132315721,0.047579281629042916,-0.37666091642962507
207,0.37636720101903287,-0.015331148838734859,-0.9263437190764467,-0.04984941326675013,-0.9987498024204805,-0.0037239981219084686,-0.9251285132315721,0.047579281629042916,-0.37666091642962507
208,0.37636720101903287,-0.015331148838734859,-0.9263437190764467,-0.04984941326675013,-0.9987498024204805,-0.0037239981219084686,-0.9251285132315721,0.047579281629042916,-0.37666091642962507
209,0.3735547888346934,-0.00869090012060806,-0.9275674034773762,-0.044846913539973006,-0.9989559767098435,-0.008701203458191056,-0.9265233802147717,0.0448489113666794,-0.3735545489812937
