timestamp,odom_x,odom_y,cam_x,cam_y
1758604965.6017182,0.0,0.0,-16.998256603439714,-126.41575795681297
1758604966.0125766,0.0,0.0,-30.922965125299818,-123.80355104308035
1758604966.1998353,0.0,0.0,21.778175258048673,-136.84468646518872
1758604966.3807328,0.0,0.0,-27.690584349879828,-139.15681508310433
1758604966.5680869,0.0,0.0,28.101571861414534,-138.9074185248187
1758604966.7337213,0.0,0.0,28.101571861414534,-138.9074185248187
1758604966.9278097,0.0,0.0,-3.1308560960788085,-136.92011068694876
1758604967.1032767,-0.17007086817772898,13.948590865561759,34.971680509031664,-137.2291666013282
1758604967.2823699,-0.7961651710599388,29.33786871701473,-9.600640999668009,-138.54549500521296
1758604967.4652352,-1.4091023960191809,46.05882070170193,32.95285262001527,-128.82013430959364
1758604967.6279786,-2.222245983976479,62.39429965397285,32.95285262001527,-128.82013430959364
1758604967.797654,-3.2041383766241625,79.58833426386462,31.362890969640354,-107.67008935276783
1758604967.963075,-4.115405403227752,95.93964114940526,31.362890969640354,-107.67008935276783
1758604968.1391845,-4.878803273143049,113.00520163257302,61.80825129121863,-49.38073278282104
1758604968.3244662,-6.059863932418747,130.84584013577143,61.80825129121863,-49.38073278282104
1758604968.4923584,-6.933342215773661,147.78044229411893,46.97921335779995,-27.170397968531688
1758604968.654421,-7.589628017486744,164.37889403462611,-13.976508872009383,4.94989902054067
1758604968.8383403,-8.409627826585291,182.66047272718305,27.562508532838287,29.395187307353638
1758604969.0178754,-8.935322751713052,200.51648344589358,27.562508532838287,29.395187307353638
1758604969.2157428,-9.763559117842046,219.6917419553747,44.51090060487834,65.2902303120672
1758604969.3891566,-10.664829850268825,237.44378767254562,12.607285010956705,85.59602191937273
1758604969.5772092,-11.739218663887774,256.4066941058826,26.03173614908328,125.32695210653623
1758604969.7677052,-12.783830447734209,275.2368420051545,26.03173614908328,125.32695210653623
1758604969.9384668,-13.488773998764442,291.87116591715073,31.13947589001629,156.88741827468397
1758604970.1058176,-13.97266621475718,308.8503751276996,23.56272649789885,189.53806624891348
1758604970.2775917,-14.34864371494817,325.9377670916201,23.56272649789885,189.53806624891348
1758604970.45771,-14.537775512968063,344.0386704216622,24.51142446187538,221.53772505132997
1758604970.6368215,-14.787885858655168,361.76894302149867,26.614955779546868,246.35700202444647
1758604970.8080225,-14.721215100862814,378.6321088078539,26.614955779546868,246.35700202444647
1758604970.9917736,-14.611219599293248,396.3637493953621,26.52525737885763,279.22811115562746
1758604971.1856098,-14.460061760596995,415.8437022592648,26.690193914115905,320.8748980757543
1758604971.4072866,-13.809260838665262,438.11271568202153,27.2236007613597,371.51945858581655
1758604971.5877438,-13.064304736540194,456.3236536981288,27.2236007613597,371.51945858581655
1758604971.7721245,-13.064304736540194,456.3236536981288,28.12417392121641,388.5958277808892
1758604971.9239051,-13.064304736540194,456.3236536981288,28.12417392121641,388.5958277808892
