timestamp,odom_x,odom_y,cam_x,cam_y
1758607029.9450827,0.0,0.0,13.536078956382775,-34.70134792107012
1758607030.3940237,0.0,0.0,57.647930080381116,-33.349336874784285
1758607030.571444,0.0,0.0,52.015240727676456,-32.540881311093244
1758607030.7604783,0.0,0.0,29.851840958812897,-34.34527756784246
1758607030.9203072,0.0,0.0,15.262466970768028,-33.50621466200323
1758607031.1155212,0.0,0.0,21.69692328644051,-36.649536356072076
1758607031.2975557,0.0,0.0,21.69692328644051,-36.649536356072076
1758607031.4768605,0.0,0.0,38.285218280120816,-30.297648140273054
1758607031.6497526,0.0,0.0,66.63339889463556,-29.074294118183502
1758607031.8121495,0.0,0.0,66.63339889463556,-29.074294118183502
1758607031.9890494,0.05932939583660296,-14.59412197756559,54.80836075800586,-27.586243237429358
1758607032.166186,0.07164660555393672,-30.53641658535098,47.35349561982609,-30.235851067652675
1758607032.333498,0.21174709135767877,-45.677495990684584,47.35349561982609,-30.235851067652675
1758607032.5202532,0.34976546991848023,-64.07236348104308,27.851679625040674,-53.36462616807387
1758607032.7311466,0.6108446588283181,-85.58190511322685,28.80667390906087,-77.96792052368687
1758607032.9120603,0.5154923062999234,-103.31119000288106,41.2149526947551,-108.67708105684699
1758607033.0808942,0.35143545910997265,-120.19379001196532,41.2149526947551,-108.67708105684699
1758607033.2714143,0.44719106416356896,-138.57872529384343,45.05924653157954,-137.74452922788112
1758607033.4379215,0.6174719949129912,-155.2285789813703,45.05924653157954,-137.74452922788112
1758607033.61282,0.7771014359715107,-173.32985808550512,-72.53305530450277,-151.8118507205487
1758607033.7806602,0.9561352847403871,-190.28077712437275,-72.53305530450277,-151.8118507205487
1758607033.956102,1.0858341546855055,-207.82447189954306,-72.1664824721599,-200.82686390705885
1758607034.1208208,1.5653276234427211,-224.1245886673064,34.66128634403328,-223.69091282933766
1758607034.284701,1.9576074560665555,-240.8357806145613,139.86340927514942,-220.24781771641415
1758607034.5095432,2.7854512086193415,-263.97971299278447,37.53987033285413,-240.17968493328817
1758607034.6909454,3.4409977296891503,-282.198844872267,29.470230972590848,-285.67924309499176
1758607034.8727918,4.066304693676453,-300.19077356674546,-44.89638595586602,-306.68804800823466
1758607035.0540385,4.7964122939164096,-317.7565424135984,28.47209503340869,-329.68120022685684
1758607035.214417,5.4560349545123845,-333.45978332522475,28.47209503340869,-329.68120022685684
1758607035.3947186,6.0524935177930566,-352.0212740647667,-8.08354619315314,-342.92679417941304
1758607035.5598946,6.4443016731383285,-368.36899503960444,-25.41852341649222,-356.56498882061953
1758607035.7753472,6.9847407946421525,-390.1230027331819,-155.66848160792009,-378.33371355271663
1758607035.9532979,7.069917323974404,-392.9689383169105,-128.33456425509667,-404.1809760771956
1758607036.121654,7.069917323974404,-392.9689383169105,-6.68448093793144,-435.5775686334665
1758607036.2855883,7.069917323974404,-392.9689383169105,-161.35762663745902,-429.03346971792234
1758607036.448398,7.069917323974404,-392.9689383169105,42.045976770226865,-452.18583902882426
1758607036.6367855,7.662147710362216,-408.6881333451248,-163.89902620573824,-425.3696363693829
1758607036.8170693,7.662147710362216,-408.6881333451248,-163.89902620573824,-425.3696363693829
1758607036.9712071,7.662147710362216,-408.6881333451248,-4.274859685713494,-451.03115250910525
1758607037.1368244,7.662147710362216,-408.6881333451248,119.63243428437681,-455.313481623451
1758607037.310836,7.662147710362216,-408.6881333451248,-131.4344094920062,-453.2529977133995
1758607037.5112214,7.662147710362216,-408.6881333451248,-131.4344094920062,-453.2529977133995
1758607037.6811938,7.662147710362216,-408.6881333451248,-20.832911780091962,-466.5479758129786
1758607037.8806605,7.662147710362216,-408.6881333451248,2.7891329019211284,-466.2783231658815
1758607038.0635748,7.662147710362216,-408.6881333451248,-8.71022863144752,-461.3684689981096
1758607038.2550104,7.662147710362216,-408.6881333451248,49.67200157837795,-445.7004679564151
1758607038.4395974,7.662147710362216,-408.6881333451248,1.7561695973865739,-453.30749239501324
1758607038.5942767,7.662147710362216,-408.6881333451248,1.7561695973865739,-453.30749239501324
