timestamp,odom_x,odom_y,cam_x,cam_y
1758607164.5941772,0.0,0.0,54.414622963067494,-29.882883078004284
1758607165.0242772,0.0,0.0,28.61816240930711,-31.14836522418193
1758607165.2152004,0.0,0.0,19.506566760710896,-32.22633727510947
1758607165.389201,0.0,0.0,48.27645577184978,-28.757298058168317
1758607165.5733013,0.0,0.0,24.848398096202693,-31.147031209084844
1758607165.7473114,0.0,0.0,10.606646938003394,-29.968810125533196
1758607165.9045737,0.0,0.0,32.359595506770255,-24.321649748817094
1758607166.0797017,0.08360302242783518,-14.185120266599135,45.08755086471953,-28.781382710927573
1758607166.2363832,0.15092560189293058,-27.34619724160668,45.08755086471953,-28.781382710927573
1758607166.4003766,0.10979132380977384,-42.59752412110049,35.72555922641289,-27.702405427765257
1758607166.5684357,0.01971284507422119,-58.64691640307286,35.72555922641289,-27.702405427765257
1758607166.7275145,-0.11411677453370195,-74.39515257423767,5.484468915761369,-57.50397439126277
1758607166.9014575,-0.33024782028083594,-91.52717902685228,-20.04784091440124,-80.86667482667099
1758607167.0745862,-0.5118230201506176,-108.57937991153284,33.89965412381144,-96.37256091402833
1758607167.2416027,-0.9443847662058198,-124.85774309059676,96.71721515265396,-95.50213647852968
1758607167.417664,-1.4643227313789469,-142.54427220791808,96.71721515265396,-95.50213647852968
1758607167.6288922,-1.8789642057734284,-163.76864964739644,-100.09068306953887,-156.34949206907322
1758607167.795881,-2.2184700129590573,-180.54759460102255,118.91307752712174,-169.12745566584726
1758607167.9793699,-2.741179886640282,-198.70546828322082,118.91307752712174,-169.12745566584726
1758607168.1357815,-3.19371410699585,-214.4965617779994,69.7436322085035,-197.24622064647713
1758607168.3129408,-3.965907036445438,-232.01832619673365,145.91812445004317,-196.68634936698834
1758607168.525618,-4.616383729642701,-253.2761004403567,-2.7527834651087844,-255.916441554809
1758607168.7065833,-5.548424070894679,-271.43920342815943,-52.69449187925322,-266.4578792769761
1758607168.8726115,-6.3092541116230185,-288.02458773993374,36.517453565975316,-291.17910553749493
1758607169.0386887,-7.1279724715854345,-304.44582743416447,36.517453565975316,-291.17910553749493
1758607169.2273107,-7.9970716737738075,-323.47681472106626,-5.600802702179379,-294.08629014180565
1758607169.4167671,-8.679489089051604,-342.50495620245465,-5.600802702179379,-294.08629014180565
1758607169.5797443,-9.299715814058963,-358.9539662960341,96.40123393064404,-337.3633598583626
1758607169.7610216,-9.509276926974985,-367.47142062296814,-17.986607192157607,-363.57016772322436
1758607169.9566772,-9.509276926974985,-367.47142062296814,32.80917316758985,-391.7379250133786
1758607170.1452808,-9.744666134772885,-383.1237528476471,-139.89473519379004,-399.7074503844975
1758607170.365304,-9.744666134772885,-383.1237528476471,74.41852147529517,-395.1619482941305
1758607170.5416546,-9.744666134772885,-383.1237528476471,-183.78617896436754,-409.2761454150791
1758607170.6940258,-9.744666134772885,-383.1237528476471,101.25290334255338,-430.2927033987522
1758607170.8594701,-9.916641360313847,-396.2754562381753,101.25290334255338,-430.2927033987522
1758607171.016442,-9.959471577695616,-399.0221311229295,-17.763477671743793,-430.15066379842347
1758607171.1812544,-9.959471577695616,-399.0221311229295,-17.763477671743793,-430.15066379842347
1758607171.3563957,-10.265149501280037,-413.468057489017,158.90585923939338,-415.09725585278863
1758607171.5156233,-10.265149501280037,-413.468057489017,-167.12228549765217,-422.5637768204891
1758607171.693151,-10.265149501280037,-413.468057489017,-71.49757310364618,-428.45418056567974
1758607171.8520837,-10.265149501280037,-413.468057489017,-71.49757310364618,-428.45418056567974
1758607172.0071168,-10.265149501280037,-413.468057489017,-186.0374729811397,-425.7172713682173
1758607172.1926029,-10.265149501280037,-413.468057489017,-185.5129199675519,-415.85322522854915
1758607172.355003,-10.265149501280037,-413.468057489017,52.7212913368363,-444.05984714919373
1758607172.511429,-10.265149501280037,-413.468057489017,22.288025454780588,-455.7755531668546
1758607172.6805358,-10.265149501280037,-413.468057489017,22.288025454780588,-455.7755531668546
1758607172.8459072,-10.265149501280037,-413.468057489017,-139.9736055085167,-433.25106701954326
1758607173.0256565,-10.265149501280037,-413.468057489017,-139.9736055085167,-433.25106701954326
1758607173.2029223,-10.265149501280037,-413.468057489017,172.95074225100254,-424.7231888691831
1758607173.38601,-10.265149501280037,-413.468057489017,-135.0062962418749,-438.1856884450283
1758607173.552178,-10.265149501280037,-413.468057489017,-3.1951366497272318,-454.8107160484792
