timestamp,odom_x,odom_y,cam_x,cam_y
1758607134.3610387,0.0,0.0,62.18123918795584,-29.936030144257984
1758607134.7978797,0.0,0.0,42.25386060097269,-32.12572831073123
1758607134.9754758,0.0,0.0,23.68970286500785,-33.3921059485823
1758607135.1340747,0.0,0.0,19.17987104350818,-34.49809208259023
1758607135.3042932,0.0,0.0,-43.60617161660752,-31.925202317417302
1758607135.4756112,0.0,0.0,16.18570245284468,-33.937351960111414
1758607135.6508286,0.0,0.0,-38.49240341755069,-33.03456414503944
1758607135.844933,0.0,0.0,24.737901068135205,-33.248683312990465
1758607136.0018644,0.0,0.0,48.19979572096945,-32.137300783899946
1758607136.1799293,-0.13644186954455803,-10.86109722467852,48.19979572096945,-32.137300783899946
1758607136.3532908,-0.3581758802781928,-26.375370581391728,-24.50116667537978,-35.12143332437631
1758607136.520672,-0.5863027551996328,-41.77275908554636,8.07939278073384,-32.91735469547916
1758607136.6896002,-0.7400770010346933,-58.2425354953862,74.19733594765351,-49.82205454216944
1758607136.8762908,-1.0719635890090249,-77.00200208532023,88.57590930881727,-63.91465360344921
1758607137.0913484,-1.2316751390586438,-98.82976536020416,-64.69747897558929,-91.01369264478728
1758607137.286617,-1.4325878299661925,-117.96503647401767,-64.69747897558929,-91.01369264478728
1758607137.4580765,-1.7340334501461796,-134.59386974470706,57.7568305014038,-112.82024496927727
1758607137.6298823,-2.0523408859563093,-150.13904141301427,-51.41965642063987,-143.15945010103553
1758607137.8004994,-2.5669631290263104,-167.87575599713787,47.70882565839477,-160.3282046186166
1758607137.9991972,-3.279399825185375,-187.03685409167198,-5.610697228540104,-177.90019109839795
1758607138.2115746,-3.9548385707591107,-207.8388676354677,-5.610697228540104,-177.90019109839795
1758607138.390804,-4.491336240422848,-225.30550620961316,13.265240201026682,-212.1205386157751
1758607138.5582776,-4.940296039187668,-242.46567351602698,-56.15478239094067,-225.3150960144269
1758607138.7372818,-5.3256328676418025,-260.7200344930924,-56.16833212360018,-252.94463580715592
1758607138.9130256,-5.568288180624564,-278.02909978843917,62.28493876326747,-276.7449304619405
1758607139.0771883,-5.6127887016629305,-294.60946628656,29.129912083287884,-315.1494357112724
1758607139.2422767,-5.6508803655286695,-310.9531749966615,-156.62097642883305,-316.1350041691031
1758607139.4072437,-5.668715785524962,-327.6973220968016,-156.62097642883305,-316.1350041691031
1758607139.5956686,-5.4417293614978295,-347.1037517178311,81.95136865755393,-346.7745432754824
1758607139.7754438,-5.502214984268946,-364.6317330647547,-17.872096198185773,-362.9348277962339
1758607139.9974215,-5.502214984268946,-364.6317330647547,-80.44380166321595,-379.3000654097792
1758607140.2198935,-5.502214984268946,-364.6317330647547,-149.2885369035134,-401.7630967708037
1758607140.372392,-5.502214984268946,-364.6317330647547,-149.2885369035134,-401.7630967708037
1758607140.5429296,-5.502214984268946,-364.6317330647547,9.988133519923274,-428.29453403419916
1758607140.6976633,-5.559493921780088,-375.69504132370963,202.10631390571396,-400.2269224034271
1758607140.866474,-5.594671600968721,-379.07107017585247,128.6904374258448,-409.65074482906584
1758607141.0483277,-5.594671600968721,-379.07107017585247,178.11288635042996,-404.73267717052727
1758607141.2116294,-5.594671600968721,-379.07107017585247,178.11288635042996,-404.73267717052727
1758607141.382363,-5.594671600968721,-379.07107017585247,-195.7446232219188,-416.6495285634271
1758607141.5640821,-5.594671600968721,-379.07107017585247,-53.96144687256965,-444.2057219251043
1758607141.7221167,-5.594671600968721,-379.07107017585247,-133.01836735265505,-436.85649701586203
1758607141.8903015,-5.594671600968721,-379.07107017585247,-157.86912265747725,-429.3812151525623
1758607142.0376801,-5.594671600968721,-379.07107017585247,-157.86912265747725,-429.3812151525623
1758607142.2236402,-5.594671600968721,-379.07107017585247,-180.5802028238009,-423.66669003819175
1758607142.3835192,-5.594671600968721,-379.07107017585247,-192.73883217870872,-418.86846831878347
1758607142.5590322,-5.920138613860301,-392.9327790877764,-182.60265456236925,-423.1780025746906
1758607142.7404318,-6.099471929992526,-401.4566732484394,-16.075489972235218,-449.57056287396665
1758607142.9084318,-6.099471929992526,-401.4566732484394,-16.075489972235218,-449.57056287396665
1758607143.0835326,-6.099471929992526,-401.4566732484394,128.6439803863127,-434.8001352844085
1758607143.2510304,-6.099471929992526,-401.4566732484394,125.86831598456646,-448.9440526390248
1758607143.4137628,-6.099471929992526,-401.4566732484394,-107.20261127395068,-438.66544962454464
1758607143.579506,-6.099471929992526,-401.4566732484394,-153.95434737670072,-428.9401100052323
1758607143.7492597,-6.099471929992526,-401.4566732484394,-133.01228562594483,-446.8813361349945
1758607143.935143,-6.099471929992526,-401.4566732484394,-126.42522314493817,-434.4852745083467
1758607144.122221,-6.099471929992526,-401.4566732484394,66.10006853020768,-457.7985674981868
1758607144.3162727,-6.099471929992526,-401.4566732484394,147.24896365867005,-433.16777314965543
1758607144.4836078,-6.099471929992526,-401.4566732484394,147.24896365867005,-433.16777314965543
1758607144.6688883,-6.099471929992526,-401.4566732484394,-87.92429649160448,-443.75665241910633
