timestamp,odom_x,odom_y,cam_x,cam_y
1758601650.1830556,0.0,0.0,47.98140435370406,-350.9676020819593
1758601650.6925828,0.0,0.0,-81.75398835935759,-351.3751141170285
1758601650.8951917,0.0,0.0,-18.09631834105685,-356.68190775779544
1758601651.0960183,0.0,0.0,-33.05206457440777,-356.899734522436
1758601651.2944012,0.0,0.0,35.310642205423214,-353.98741077888417
1758601651.4830801,0.0,0.0,24.11816286229167,-350.81287397955646
1758601651.7039871,0.0,0.0,6.232673091490309,-354.75962152882187
1758601651.9115682,0.17341774260902565,17.435945248178705,-24.0638517170014,-358.46550860190985
1758601652.1166995,0.34173359521304847,35.384144123570955,56.315868572572924,-348.05916143456113
1758601652.3231957,0.8472728692920501,54.788206203626395,56.315868572572924,-348.05916143456113
1758601652.5376284,1.6191460175702832,76.11029490764507,29.289148988516992,-325.09659424651477
1758601652.7415504,2.1975258458449765,96.18828632128782,56.797503509035366,-269.6776168340808
1758601652.995613,2.4433555327561636,120.70409981160725,-30.622330631444623,-244.67384172481673
1758601653.205138,3.0539578311107656,141.33326487357473,7.1196342649914754,-195.6183554008751
1758601653.4925058,4.11484832115722,170.19423898812963,-15.957056828235551,-169.68550042068682
1758601653.69921,4.911810505458695,190.84928352952738,39.53919029765307,-118.39154589180157
1758601653.8890033,5.667480784545484,209.4336746441253,-4.8074084941260224,-97.0124108590403
1758601654.0674415,6.2378451306701095,227.53616743936104,22.06568192360638,-60.93600496698639
1758601654.2647686,7.130190035194215,247.54498351396836,22.06568192360638,-60.93600496698639
1758601654.474224,8.423204771124645,268.9751989808793,5.306567691734544,13.984653450460826
1758601654.7132616,9.572451222549478,292.6119905281399,27.594624156007093,53.26979962441595
1758601654.8957236,10.53651369045495,310.46725682004677,-0.9653298642109078,92.97174725132362
1758601655.10565,12.272410872458725,331.7039546577582,12.711608287736258,138.26266176484808
1758601655.3020914,14.060622677561796,351.2665358247668,12.711608287736258,138.26266176484808
1758601655.5103383,16.066027657672812,371.5759673368282,7.453957713824856,170.57376858719635
1758601655.7049618,18.10344206475075,388.1891191687182,4.0374751013238726,215.4991978342461
1758601655.8983078,20.43896414839275,406.79769294876536,-0.019027661828986075,248.841966923286
1758601656.1250288,23.23915764904848,428.95346374052656,-0.743321372551893,292.63452979997805
1758601656.3120956,23.23915764904848,428.95346374052656,-2.906883933648197,325.08419713032254
1758601656.5355265,23.23915764904848,428.95346374052656,-4.392447680022042,347.21658544496444
1758601656.7155535,24.82471525084143,443.4491942784016,-6.331405673239859,377.99261789296776
1758601656.9563673,24.82471525084143,443.4491942784016,-6.347426587146576,377.9956917697989
1758601657.1292377,24.82471525084143,443.4491942784016,-6.347426587146576,377.9956917697989
