timestamp,odom_x,odom_y,cam_x,cam_y
1758603000.4962773,0.0,0.0,228.35648882390888,-445.0918791994102
1758603000.9390574,0.0,0.0,359.1142137292279,-324.34553122184684
1758603001.1463635,0.0,0.0,359.1142137292279,-324.34553122184684
1758603001.325714,0.0,0.0,387.0448727022739,-293.25233742988723
1758603001.5185666,0.0,0.0,244.475305502654,-428.15573956706487
1758603001.6979291,0.0,0.0,372.5966857657702,-303.3851878453122
1758603001.8582113,0.0,0.0,372.5966857657702,-303.3851878453122
1758603002.0231905,0.0,0.0,391.0517474113301,-293.2260303402031
1758603002.217289,0.0,0.0,391.0517474113301,-293.2260303402031
1758603002.373497,-8.808341031068828,8.754041372317358,415.68101266607096,-258.93444534525975
1758603002.5378218,-19.040940679770628,18.737867661876514,428.0660843312746,-235.05139108197272
1758603002.7278552,-31.75268447222271,31.01591189799201,202.3160418338431,-445.219942533629
1758603002.8949287,-43.766739731973274,42.38442914447524,202.3160418338431,-445.219942533629
1758603003.089196,-57.91515056446774,55.978762476690555,322.49329550666255,-284.1815992260524
1758603003.2595096,-70.29968626681206,67.9169716681958,322.49329550666255,-284.1815992260524
1758603003.4256535,-81.59158064138008,78.94499771455784,352.5860084493154,-145.69133434980733
1758603003.6384418,-81.59158064138008,78.94499771455784,78.74861319809588,-349.936183138979
1758603003.9042566,-81.37694855535426,78.78818392196693,230.5735836181468,-195.41457237370662
1758603004.0751572,-81.37694855535426,78.78818392196693,230.5735836181468,-195.41457237370662
1758603004.2527258,-93.08314386080237,87.59558815081223,116.6252193984518,-281.65444298678767
1758603004.430859,-105.96714160406931,96.9859814099153,172.48866849051444,-221.39365818284887
1758603004.6067894,-119.82250591260701,106.94846796339185,213.6335413061587,-171.12431634331006
1758603004.7753909,-133.5696332537867,116.85457441599303,232.92413557939847,-125.91698458017675
1758603004.9379323,-145.97847867416527,125.90748061414872,232.92413557939847,-125.91698458017675
1758603005.121467,-160.2864920962105,136.34607787478507,99.77724744242323,-183.1537483932825
1758603005.3359551,-177.38565526873657,148.19853516685606,104.0438168180724,-134.47194456412126
1758603005.5063634,-191.50247568209525,158.19263960030995,104.0438168180724,-134.47194456412126
1758603005.6711931,-205.16591442874721,167.8472046214015,71.00871486850656,-114.27921339003763
1758603005.8572469,-220.16854211531006,178.53329690915695,44.76743939657831,-86.49888053207826
1758603006.0399501,-235.1283903348734,189.02175442186413,44.76743939657831,-86.49888053207826
1758603006.2107997,-249.21454078402772,198.84022413414726,30.443357683150225,-34.38977716993065
1758603006.4311366,-267.4370473917519,211.61449630177856,-24.530761274175518,-23.82529508719813
1758603006.5986888,-281.0127263909619,221.4348041727029,-50.03597856698565,8.168055527838078
1758603006.7674267,-294.1700121217061,230.73867014093875,-74.36631864485446,33.829932406289856
1758603006.939232,-307.9737951680114,240.67610265273865,-74.36631864485446,33.829932406289856
1758603007.105546,-321.596972556747,250.21613025941988,-109.18079901510276,46.932914903672554
1758603007.2937682,-337.03719787662186,261.14439223558793,-158.13414002022478,78.5216529529443
1758603007.458987,-350.49921016613774,270.7228494882778,-158.13414002022478,78.5216529529443
1758603007.6328886,-364.48377718699874,280.6145087072666,-152.12329839931834,128.7039601330938
1758603007.80184,-378.2803944130045,290.0706763812637,-201.4550198872139,139.1357250872212
1758603007.9617124,-391.54231900068476,298.99888216023083,-201.4550198872139,139.1357250872212
1758603008.1206906,-398.89606040641803,304.0170480157466,-241.00725400208364,166.6262511225948
1758603008.2921367,-398.7612157752827,303.91116749106124,-241.00725400208364,166.6262511225948
1758603008.4786916,-398.7612157752827,303.91116749106124,-289.6057693462857,220.37758444612854
1758603008.6369767,-408.77752571805615,311.91454481245637,-289.6057693462857,220.37758444612854
1758603008.8168497,-421.40271730928714,321.9030636235708,-290.4234783774872,220.83305512185672
1758603009.017314,-436.1329095930475,333.65483711238915,-273.06254208287646,237.6431322233446
1758603009.2102532,-450.46302858232497,345.23733084603,-309.44884753515396,259.4624254922725
1758603009.3723009,-462.9280482073332,355.46465863431524,-309.44884753515396,259.4624254922725
1758603009.5525997,-476.67409244682614,366.7093775701678,-326.1411457550714,285.3066743174047
1758603009.7270675,-476.67409244682614,366.7093775701678,-354.95052631584093,316.5113271702294
1758603009.8870902,-476.67409244682614,366.7093775701678,-354.95052631584093,316.5113271702294
1758603010.0485165,-483.2205698688609,372.0915000348461,-376.0900068028168,342.0773038329858
1758603010.2160103,-494.4452425785793,381.2520190912695,-376.0900068028168,342.0773038329858
1758603010.3833675,-500.94887513082375,386.51736332636597,-392.99244647192404,358.37844350906465
1758603010.5912948,-500.94887513082375,386.51736332636597,-408.330699093485,378.1172659914213
1758603010.7643058,-500.94887513082375,386.51736332636597,-408.330699093485,378.1172659914213
1758603010.9290822,-500.94887513082375,386.51736332636597,-421.8154024471026,390.56974868055624
1758603011.080521,-500.94887513082375,386.51736332636597,-421.9578938785201,391.14183535803113
1758603011.2560182,-511.91759403831077,395.69686768189916,-421.9578938785201,391.14183535803113
1758603011.4207764,-511.91759403831077,395.69686768189916,-421.9578938785201,391.14183535803113
1758603011.5750377,-511.91759403831077,395.69686768189916,-421.97142936891873,391.13107015514186
1758603011.7309692,-511.91759403831077,395.69686768189916,-421.97142936891873,391.13107015514186
