timestamp,odom_x,odom_y,cam_x,cam_y
1758602962.1356966,0.0,0.0,323.7862336171114,-314.87859493170697
1758602962.5531182,0.0,0.0,424.0038419121772,-234.11678974949757
1758602962.7419171,0.0,0.0,424.0038419121772,-234.11678974949757
1758602962.9282372,0.0,0.0,349.18325096151955,-293.71977951052713
1758602963.110758,0.0,0.0,465.5700654550176,-168.52585472997998
1758602963.279161,0.0,0.0,341.58008084648156,-328.88165771564013
1758602963.440215,0.0,0.0,474.0227467966206,-159.64703599449138
1758602963.6568499,0.0,0.0,416.96688451179807,-220.22638357573123
1758602963.867706,0.0,0.0,366.6552215319671,-295.76302147068634
1758602964.0474336,-9.940321725740707,10.012140888632103,333.7659765202909,-330.81740398798445
1758602964.2152479,-20.314167764384614,20.165742727166823,333.7659765202909,-330.81740398798445
1758602964.3826504,-31.40389426208289,30.852636939922213,303.34354970288643,-340.29555820386315
1758602964.5683792,-44.53973164812037,43.58569092532224,269.29375505013616,-358.23307589937565
1758602964.72227,-55.58002693671079,53.97243145613861,269.29375505013616,-358.23307589937565
1758602964.8966055,-67.91030191652362,65.6722792968395,286.6001093161025,-309.7016354100721
1758602965.06392,-79.84945273408275,76.66562508487831,143.942384882385,-335.88516351929934
1758602965.2348351,-92.47598423627966,88.05757894954453,143.942384882385,-335.88516351929934
1758602965.3923497,-103.92701907813148,98.75838845596596,278.81530162151955,-174.47165312324125
1758602965.573573,-117.27527123491762,111.28214866275405,278.56439777068124,-117.82907146440868
1758602965.7467806,-129.87219295221118,123.04367210746496,278.56439777068124,-117.82907146440868
1758602965.9186437,-142.1177428172536,134.85628576020724,144.59051243789247,-207.81903029077728
1758602966.1454625,-158.6960444948612,150.5018963967449,161.7083000228106,-111.04929733899485
1758602966.3263924,-171.94000901032607,162.96124770270234,133.44301846124142,-95.76777255920138
1758602966.5151107,-185.40462374174223,175.91357888246284,133.44301846124142,-95.76777255920138
1758602966.7058702,-199.2977902255745,188.98536107719406,28.872135176019242,-127.7944444894315
1758602966.8716347,-211.6968353742545,200.60230086611404,83.93762411787804,-31.98144421710049
1758602967.0403113,-224.02829632452918,211.987159557319,37.33341339856827,1.2703522322594267
1758602967.216109,-237.22228075103328,223.7372787345205,37.33341339856827,1.2703522322594267
1758602967.3989933,-250.80664080036186,236.38800099465357,48.21001175377501,55.8850428666579
1758602967.561147,-262.5235035068077,247.59752463269564,-41.60871313379528,22.692610253603277
1758602967.7273448,-274.6732828209139,259.05915402205534,-19.217458488283455,75.55836367695758
1758602967.9448526,-289.61204130635434,273.64816778347233,-36.29822173633522,133.93633253522694
1758602968.1127632,-301.7637009554396,285.23595370881884,-134.9955831359057,58.262600015098485
1758602968.2773376,-313.74057325912725,296.4028740162409,-134.9955831359057,58.262600015098485
1758602968.4572918,-326.89266581901967,308.28629635935164,-137.50946346759503,130.12723345849076
1758602968.64479,-340.8488372274432,320.94745623734804,-161.217379471129,153.26258494683265
1758602968.835309,-354.941163248083,333.6266093139363,-176.49524167809273,216.954023619365
1758602969.0271933,-369.0165100337383,346.5265173109905,-196.20815474924092,239.41981267171332
1758602969.1936429,-381.00247590989335,357.71319868381937,-196.20815474924092,239.41981267171332
1758602969.3693323,-393.6362968395757,369.28099677393146,-221.29509565368988,241.06374416466508
1758602969.555367,-407.45317851581007,382.2873335592373,-249.67539330566498,275.51983226388927
1758602969.7356281,-420.5026994807157,394.59218978363305,-263.1611275141555,316.5545109378281
1758602969.9276495,-434.96787681379817,407.7973812349784,-292.60485672375347,347.0047515467402
1758602970.0970318,-447.5012973025489,419.06482352822485,-308.6112549482309,362.1622965799802
1758602970.2594397,-450.4881390828816,421.81509167068106,-308.6112549482309,362.1622965799802
1758602970.423729,-450.4881390828816,421.81509167068106,-335.49478766862,399.4677105348946
1758602970.649861,-450.4881390828816,421.81509167068106,-359.62163723552834,428.18822452058805
1758602970.8171387,-450.4881390828816,421.81509167068106,-359.62163723552834,428.18822452058805
1758602970.982874,-461.9934815804022,430.50610329091705,-359.5998640717776,427.070869721903
1758602971.1542969,-474.52034969117403,439.6578722390261,-369.65621807317285,416.7820437576181
1758602971.3363469,-474.52034969117403,439.6578722390261,-369.65621807317285,416.7820437576181
1758602971.545444,-474.52034969117403,439.6578722390261,-381.9453485817686,428.4974952724534
