timestamp,odom_x,odom_y,odom_theta,cam_x,cam_y,cam_theta,ekf_x,ekf_y,ekf_theta
1757108756.9426355,0.0,0.0,1.5718904685547557,0.1040916649218282,16.9856460637767,1.5406974546005954,0.003389749333225951,0.5531382600358912,1.55368074449864
1757108757.138669,0.0,0.0,1.5717674055252993,0.08516219178271456,16.71130125814487,1.5404239805207331,0.006837768296054061,1.2344637867420545,1.5450225245970026
1757108757.219109,0.0,0.0,1.5717382042628396,0.08516219178271456,16.71130125814487,1.5404239805207331,0.010811593705745835,2.019688206759711,1.5419893654040167
1757108757.3525271,0.0,0.0,1.5715491369117571,0.07633105788562133,16.57399081055324,1.540294357310596,0.01460449857915681,2.8622330286079687,1.5408120686849789
1757108757.433534,0.0,0.0,1.5714990419701862,0.07633105788562133,16.57399081055324,1.540294357310596,0.018592350139722155,3.7480827387358726,1.540454846956691
1757108757.5218718,0.0,0.0,1.571421243368297,0.02020583973597212,14.918007819912063,1.5399205150715731,0.01871682961193413,4.609833804242408,1.540067230417285
1757108757.5975733,0.0,0.0,1.5713947117005853,0.02020583973597212,14.918007819912063,1.5399205150715731,0.018839122813787947,5.45644967695651,1.5399597165810437
1757108757.692929,0.0,0.0,1.5714365348952029,0.07630541004328961,15.010004043464122,1.540583057294695,0.023781929253068636,6.278172678691512,1.5403925988453553
1757108757.7725108,0.0,0.0,1.5714504086465784,0.07630541004328961,15.010004043464122,1.540583057294695,0.02848272487656769,7.059662291472413,1.5405252448055393
1757108757.8555558,0.0,0.0,1.5713554537998744,0.07630541004328961,15.010004043464122,1.540583057294695,0.03290059733523401,7.794116990966167,1.540533044513479
1757108757.9494307,0.0,0.0,1.5712726080011912,-0.038275874748418204,14.87573174871872,1.539610085270593,0.026080648268101365,8.472659359632118,1.539882828407566
1757108758.0281374,0.0,0.0,1.5712238758839345,-0.038275874748418204,14.87573174871872,1.539610085270593,0.019794268432165956,9.098114919816073,1.5396829446753804
1757108762.169471,0.0,0.0,1.5731052364651532,0.05897194953462659,16.163505014001544,1.5403733604459078,0.02343242818454865,9.754228736463952,1.5407800998315875
1757108762.2529805,0.0,0.0,1.573099119504225,0.05897194953462659,16.163505014001544,1.5403733604459078,0.026792752583869102,10.360237107968036,1.5405087410056764
1757108762.3483174,0.0,0.0,1.5730920909725625,-44.06350700202905,17.404330252481287,1.3068857356256103,-3.6225087042122994,10.943268285282512,1.3944098602297736
1757108762.4239128,0.0,0.0,1.5730866995800836,-44.06350700202905,17.404330252481287,1.3068857356256103,-7.050003323701652,11.490862461016711,1.3389263446176418
1757108762.4966574,0.0,0.0,1.5731197425370347,-44.06350700202905,17.404330252481287,1.3068857356256103,-10.2484157491694,12.001857286748333,1.3185912616644406
1757108762.5809605,0.0,0.0,1.5730690526108777,0.020370173536459646,14.413148139868682,1.5401110598849426,-9.122785015101357,12.266175105181752,1.4714549792421254
1757108762.6700335,0.0,0.0,1.5730863750335178,0.020370173536459646,14.413148139868682,1.5401110598849426,-8.12720139466123,12.499955582791625,1.5180056888929392
1757108762.7616158,0.0,0.0,1.573103526991999,0.029047051642901778,15.118023871174103,1.5397758593848425,-7.247821778973048,12.782227009470203,1.5327182348852255
1757108762.848341,0.0,0.0,1.5730285199660672,0.029047051642901778,15.118023871174103,1.5397758593848425,-6.4662452690713454,13.033104687975143,1.5374625262101635
1757108762.9258065,0.0,0.0,1.5730226454293008,0.029047051642901778,15.118023871174103,1.5397758593848425,-5.770742519941934,13.256353612277302,1.5390236959844852
1757108763.0521975,0.0,0.0,1.5729131461335648,0.029047051642901778,15.118023871174103,1.5397758593848425,-5.151228282734863,13.455211039109148,1.539496406771412
1757108763.1379755,0.0,0.0,1.5729070619469587,-0.001514951364772088,15.722620375882812,1.5399856711881799,-4.630079818053277,13.684671752478586,1.539818650723127
1757108763.214418,0.0,0.0,1.572861652965974,-0.001514951364772088,15.722620375882812,1.5399856711881799,-4.160130451451065,13.891589596847455,1.5399146501059942
1757108763.3063955,0.0,0.0,1.5728552784035665,-0.017170038505483376,15.72420381993365,1.5396858860369795,-3.739638644514247,14.077591679724163,1.5397603319108109
1757108763.3823774,0.0,0.0,1.5729100535254463,-0.017170038505483376,15.72420381993365,1.5396858860369795,-3.360916712377633,14.245117103635899,1.5397291173283545
1757108763.4641461,0.0,0.0,1.5729473612353504,-0.017170038505483376,15.72420381993365,1.5396858860369795,-3.020067679119122,14.395889673009936,1.5397128287993556
1757108763.5473745,0.0,0.0,1.5729197235350663,0.07458163832023601,15.850138330332967,1.5403206928210094,-2.7066673361522553,14.543163881236302,1.5401068226286556
1757108763.6216524,0.0,0.0,1.5727977802427184,0.07458163832023601,15.850138330332967,1.5403206928210094,-2.4244439878528627,14.675787284804755,1.5402078295370578
1757108763.7224197,0.0,0.0,1.5728185533604366,0.06938076610434862,15.919264532380865,1.5407642106185147,-2.1737264549640467,14.800800699328352,1.540582774527264
1757108763.8474665,0.0,0.0,1.5727126099434179,0.06938076610434862,15.919264532380865,1.5407642106185147,-1.9476994289286147,14.91350287046783,1.5406670371445512
1757108763.9304872,0.0,0.0,1.572729653631913,0.06938076610434862,15.919264532380865,1.5407642106185147,-1.7440733087741387,15.015035444888909,1.5407371214223828
1757108764.0164306,0.0,0.0,1.572701894530742,0.04711066610241588,15.00671336783634,1.5406727638074222,-1.5549016480052638,15.014156528396152,1.5406847406894242
1757108764.1057637,0.0,0.0,1.5726729872954157,0.04711066610241588,15.00671336783634,1.5406727638074222,-1.3861897677332236,15.013372670742777,1.54066718277598
1757108764.2097256,0.0,0.0,1.5726940361353081,0.0595711721613057,14.357096042022874,1.5404595344525678,-1.2256539055317126,14.94050036417601,1.5405318861269306
1757108764.2826898,0.0,0.0,1.5726322993505066,0.0595711721613057,14.357096042022874,1.5404595344525678,-1.0839613595725344,14.876181634978904,1.540462924308336
1757108764.3567045,0.0,0.0,1.5725503974690265,0.0595711721613057,14.357096042022874,1.5404595344525678,-0.9586072939596908,14.819279458895261,1.540434437785046
1757108764.4373267,0.0,0.0,1.5725249147105287,0.05695844730325206,14.160606911453428,1.5403634241515811,-0.8482884405158239,14.747729191614317,1.5403780302043923
1757108764.5173187,0.0,0.0,1.5724576680292839,0.05695844730325206,14.160606911453428,1.5403634241515811,-0.7502661145589112,14.684154168825618,1.5403465498779731
1757108764.5914505,0.0,0.0,1.5724538481110641,0.05695844730325206,14.160606911453428,1.5403634241515811,-0.6630797548758699,14.62760710416864,1.5403567910094058
1757108764.670931,0.0,0.0,1.572449736976203,-45.26169177829361,17.241703404106204,1.301130645164089,-4.373888511287599,14.845111887385174,1.393406244063362
1757108764.7573643,-0.007485701350953599,4.192002169317095,1.5725820351728776,-45.26169177829361,17.241703404106204,1.301130645164089,-7.094413978144292,18.838134317754964,1.3358430930565153
1757108764.8394105,-0.015193024858782492,11.124907731501605,1.5719080281246767,-45.26169177829361,17.241703404106204,1.301130645164089,-8.870247036427564,24.86911709527081,1.3145601135385105
1757108764.9198058,0.016532064586670264,18.038824012334686,1.56620777444609,-45.26169177829361,17.241703404106204,1.301130645164089,-10.43829800841384,30.29099652039323,1.3049966548691296
